date,open,high,low,close,volume
2021-01-04,242.93616707964046,243.5504918303354,236.46718003051726,238.7103729248047,2505100
2021-01-05,238.65454749234272,240.73953638335905,237.48175721921513,240.06936645507812,1809200
2021-01-06,241.26075681790167,245.3469097652393,239.16647951359855,242.69415283203125,2535600
2021-01-07,242.3404035958496,246.58483095244097,242.32179802697087,244.98387145996094,2068200
2021-01-08,245.55172024357682,248.08347030987193,243.2061395490294,245.87750244140625,2010700
2021-01-11,244.63953313079816,246.38942294669408,242.25671290652303,242.33119201660156,1745100
2021-01-12,242.1170731040596,243.1409477126218,238.3008286933031,240.51611328125,1898200
2021-01-13,239.51678600337408,241.98245371257613,239.51678600337408,240.10516357421875,1870700
2021-01-14,240.26393998089958,240.26393998089958,237.34060740440208,238.16250610351562,2253200
2021-01-15,236.87363912421404,239.06847592107877,236.32259984372854,236.9016571044922,1915100
2021-01-19,237.61149596237885,240.31065654080112,236.9950718625516,238.9470672607422,2249400
2021-01-20,240.95511668561784,245.0552621637616,240.03049471782467,244.39215087890625,2081600
2021-01-21,243.2619973615851,244.5228634906089,239.94641282093303,240.9084014892578,1625600
2021-01-22,238.50809726771004,239.44206798403582,236.82696137933337,237.94772338867188,2049600
2021-01-25,235.22985659534407,237.03241317143355,232.6147358348606,235.39796447753906,1921600
2021-01-26,236.4720390887501,237.61148446008622,234.5573963417502,236.28524780273438,1345500
2021-01-27,232.24116727836463,234.63213008895585,228.25310823422717,229.85020446777344,1833100
2021-01-28,232.78286270133876,236.10779611746307,231.75548922949724,232.87625122070312,1794200
2021-01-29,231.84889936967494,232.77352127246044,225.76874079069216,225.94619750976562,2494400
2021-02-01,229.85017605754157,232.46528240135098,227.86081406983018,231.22311401367188,1559700
2021-02-02,233.49267394099405,234.82824519533085,232.21313864820118,232.32521057128906,2010300
2021-02-03,231.80219850514914,233.5954206023706,230.30783963183336,231.97030639648438,2470400
2021-02-04,233.08172845647354,236.3226079651282,230.60671177177164,236.30392456054688,1702200
2021-02-05,237.31260640142503,238.86300114883267,235.51004983160146,236.79891967773438,1497700
2021-02-08,237.1538169899809,240.35734361196853,237.00437827119055,240.31997680664062,1508700
2021-02-09,239.3860225907723,241.72094928960357,238.7322459653519,240.66555786132812,1542600
2021-02-10,240.98310205218735,242.07586027737742,238.96573623561375,239.97442626953125,1428300
2021-02-11,240.96445433375652,242.82304701187928,240.06785039136128,241.8704071044922,1285300
2021-02-12,240.4507674924648,241.51547926639137,238.54545928869902,240.4694366455078,1219200
2021-02-16,240.63753653793881,242.3560391441012,239.34865245768634,240.0771484375,1606700
2021-02-17,239.70355488115757,244.3360411941786,238.88167042312784,241.6929168701172,1881000
2021-02-18,238.71354269958348,241.05781803096534,237.88230943401163,240.6188507080078,1664300
2021-02-19,241.3940455378072,241.4314123444081,237.37798315513734,237.4993896484375,2038400
2021-02-22,236.00505634703782,237.3873289802902,233.57672684830695,235.9490203857422,1476000
2021-02-23,234.94965240743113,240.89904083621596,234.0436997446438,239.27394104003906,2191300
2021-02-24,236.4907427079946,243.27136530367957,236.1264946811864,242.1505889892578,2476300
2021-02-25,241.87973008794225,242.00112233077022,235.9023093551907,237.0230712890625,2157700
2021-02-26,238.38669577817276,238.95641849716193,233.3152272712261,234.333251953125,2712800
2021-03-01,237.228554858644,242.6455734504698,237.228554858644,241.11387634277344,1954700
2021-03-02,241.11387998133702,243.87842528007198,240.1331936421829,242.1132354736328,2099800
2021-03-03,242.73894986062774,242.83235261983174,237.27523047743765,237.39663696289062,2114400
2021-03-04,236.13581633056714,237.8263010355448,228.98159727132747,230.69076538085938,2590400
2021-03-05,232.78284185627024,234.12774757452752,228.2997800416307,233.03500366210938,3236500
2021-03-08,237.78890538572819,238.90031835821074,232.77347389082752,232.92291259765625,2856100
2021-03-09,235.84630506593726,240.46010874240272,235.02440622014373,237.5741424560547,2729200
2021-03-10,239.36732841134125,241.18855394449977,237.79825042312362,240.1612091064453,2046000
2021-03-11,242.83239494194362,250.40688404142057,242.83239494194362,248.7817840576172,2972000
2021-03-12,247.48358438919166,248.66971700375564,245.35413217804927,247.45556640625,1828600
2021-03-15,246.278689767078,248.98719858632074,246.08256393773254,248.6790008544922,2295700
2021-03-16,249.57562139612097,249.61298820030635,245.7276671381169,246.1199188232422,2185600
2021-03-17,246.12930535088086,248.6977248585278,244.35476666428428,246.8204345703125,2626500
2021-03-18,249.57563856970432,253.58238064431447,246.6429570435383,249.26744079589844,4089900
2021-03-19,248.76304290642696,251.3407820480431,243.88771586351072,246.36273193359375,4460500
2021-03-22,245.77442952294567,248.37086740971586,245.02726422557706,247.6890869140625,2295700
2021-03-23,247.9692300491748,249.49160690705583,246.91383855861804,248.4642333984375,2160300
2021-03-24,248.36150179442845,251.9759638533475,248.15602709974067,249.88385009765625,2160600
2021-03-25,248.6042985137922,251.70508788417658,248.25873393684083,250.87384033203125,1714700
2021-03-26,250.76170982095235,262.7258686627442,250.76170982095235,262.2308654785156,3171900
2021-03-29,259.84933564316196,262.7166326028261,259.4010194352994,261.0821838378906,2398700
2021-03-30,261.31567480871695,261.58650579474505,258.26157232346293,260.15753173828125,1763100
2021-03-31,260.11086420257703,260.83001144772135,257.8693400140835,258.0094299316406,2375800
2021-04-01,260.222936461859,260.3723752082822,257.84132235283164,259.96142578125,2301900
2021-04-05,260.58718629101566,264.0241917868361,260.39103191304275,262.56719970703125,2631300
2021-04-06,262.8473131497906,264.36034081191,261.1848467861323,263.03411865234375,1786600
2021-04-07,263.35172125059796,264.9021160436832,262.53917129635084,263.912109375,2736300
2021-04-08,265.35971482209925,266.50850888858326,264.52849583287036,265.6399230957031,1600600
2021-04-09,266.18165485234385,268.81545911990975,264.8741015465565,268.71270751953125,1787800
2021-04-12,267.0876141728916,269.07697641333147,266.31243099830795,268.553955078125,1437500
2021-04-13,267.67596889751604,268.1055873755357,265.32234483853966,266.3870849609375,2228000
2021-04-14,266.424534035824,268.6917216303904,265.20659758924364,266.4807434082031,1903500
2021-04-15,268.18592701217426,269.0478234041908,266.45272787529257,267.14599609375,2047500
2021-04-16,267.15533612577985,269.31010539224343,267.0148126676599,268.8416748046875,2625500
2021-04-19,268.9728822229253,269.0946787652094,266.9211537094543,268.4482421875,1437100
2021-04-20,267.8767113703614,270.6591902293388,267.7174609799575,270.3781433105469,1889800
2021-04-21,271.38053469482475,272.76707065757284,269.61923146467933,272.3642272949219,1585900
2021-04-22,272.61727349815084,274.76269398255045,270.8934520550892,271.8396911621094,1460400
2021-04-23,271.8677314327078,274.39726789981756,271.4086786317051,273.3198547363281,1505300
2021-04-26,273.18880009984434,273.9101731119574,270.60305339081555,271.2401123046875,1420700
2021-04-27,271.7552610519089,272.5234938882272,269.8815391627778,271.92388916015625,1270900
2021-04-28,272.3642563962075,273.0481752824811,271.52108713593014,271.9426574707031,1159900
2021-04-29,273.63838974447907,274.7626345510451,272.2518535525451,274.0693664550781,1247800
2021-04-30,272.411129157943,272.551681214827,270.15329016604096,271.6616516113281,1969200
2021-05-03,274.4348040628399,274.8938855922544,272.97330256065317,273.7228088378906,1300400
2021-05-04,272.52361816970256,273.5073111738082,270.89345994104787,273.18878173828125,1810700
2021-05-05,273.88206841254373,274.34112136654824,270.8653734489241,271.2401123046875,1553800
2021-05-06,271.20253908421955,272.79518566802165,269.4505849559431,272.7764587402344,1863200
2021-05-07,273.75090917315083,275.5215623303417,272.66414653153385,273.1231994628906,1394200
2021-05-10,272.27057771152994,275.5308647448016,271.8677342863916,272.2611999511719,1620700
2021-05-11,270.22818725927795,270.24691418648615,266.6025397888572,269.7691345214844,1541700
2021-05-12,267.2208679710238,267.29580426960234,261.515388026175,261.7496032714844,2116600
2021-05-13,263.37034831572237,269.11331057100557,263.37034831572237,267.30517578125,1698200
2021-05-14,268.74793800912187,275.9055699131001,268.52310051374394,270.00335693359375,1285600
2021-05-17,269.47869407967096,270.3312123738852,268.0359202289454,268.87908935546875,1500000
2021-05-18,267.7643133624643,268.59813360408316,264.96310735530295,265.14111328125,1438400
2021-05-19,262.2554540620516,263.32348916756337,259.39803987115727,263.22979736328125,1625200
2021-05-20,263.9138212550977,267.1272484283885,263.8013738907139,266.0217590332031,2094700
2021-05-21,267.0054731979897,269.0103701238026,264.82259892685727,265.4877624511719,2210200
2021-05-24,267.1927752403129,267.9797350688762,266.26526338569266,266.8648681640625,1231300
2021-05-25,267.7549469473691,268.12971433834093,265.7032184219707,267.9329528808594,1761300
2021-05-26,267.84862128645295,268.71989537295997,265.44088105146255,266.0217590332031,1873200
2021-05-27,266.2278733134051,267.26777557469933,261.524811552329,262.36798095703125,7166300
2021-05-28,264.7101486371391,266.9305339323327,264.2885782069666,264.34478759765625,2005700
2021-06-01,267.54879917286473,267.54879917286473,262.89259803479825,263.14556884765625,1670800
2021-06-02,263.304830901097,265.24414046217385,263.304830901097,264.0074768066406,2089800
2021-06-03,262.32115191277535,263.06128031107835,259.8665799943951,261.9745178222656,1540600
2021-06-04,263.5577256209182,265.5438662325578,263.42655136620806,265.2909240722656,1146200
2021-06-07,265.29099803630055,266.30279555028864,263.314206041199,264.37286376953125,1404000
2021-06-08,264.1947970160977,265.5813615626032,263.1829997351054,263.6795349121094,1321400
2021-06-09,265.22536342429186,265.38461378865117,263.7638625041268,264.2978515625,1166500
2021-06-10,265.62828265545784,266.73377212522564,264.9256366820183,266.27471923828125,2007200
2021-06-11,267.00547172647146,267.5394895317015,266.01240103116885,267.2677917480469,1473100
2021-06-14,267.6986674320276,267.79235925522755,265.30030542990573,267.6705627441406,1672400
2021-06-15,268.7386320955112,269.7691850997486,267.3520672724705,268.12030029296875,1408200
2021-06-16,269.32879432936966,269.32879432936966,265.1597516945143,266.0122985839844,2350600
2021-06-17,264.6632829272271,267.40827931846604,264.6632829272271,266.7899475097656,1872100
2021-06-18,264.98176254567505,266.0685247395833,263.07055809495847,263.4921569824219,3134000
2021-06-21,266.03107630052733,269.3475726790941,264.2042142663608,267.5300598144531,1959400
2021-06-22,267.7174406086764,268.5231274417294,265.796858173959,267.6237487792969,2019800
2021-06-23,269.5818088965199,270.1907629552026,267.55818528416694,267.6612548828125,2161300
2021-06-24,278.4632917330668,278.997280939816,271.2681752913844,273.1512756347656,3003900
2021-06-25,273.87260897176753,276.58015143436245,272.0832293248408,276.0555114746094,4233600
2021-06-28,275.84941892177943,277.1891235998323,274.0319058741926,275.343505859375,1662400
2021-06-29,276.1772469937803,278.8566555827478,275.99924112632,277.71368408203125,2060700
2021-06-30,277.3015539991807,278.23841525512927,275.24047639053583,276.1773376464844,1595300
2021-07-01,276.82374743459127,281.11455899203816,276.37404378255206,281.058349609375,3104100
2021-07-02,281.0583685228857,285.90195365368714,281.0583685228857,285.5927734375,2280100
2021-07-06,285.61151853969216,287.47589194453695,282.6416842675081,286.117431640625,1856200
2021-07-07,286.5109312287254,290.2302717541376,285.93008179399783,290.0616149902344,1889900
2021-07-08,285.7707519184689,289.71492930594775,283.55039559485425,289.630615234375,1867700
2021-07-09,290.98914215521137,296.2542983880861,290.5956478067619,292.881591796875,2054000
2021-07-12,292.15079990317446,292.46932928761964,291.11089767078596,291.8978576660156,1456900
2021-07-13,291.5605746525898,294.0901114035481,290.47381219762366,292.89093017578125,1570600
2021-07-14,294.11225292998574,296.43283319540086,293.6237202793759,295.3712158203125,1743800
2021-07-15,294.89212649417624,296.40471728225145,294.347196997661,295.88800048828125,1927800
2021-07-16,297.936076993155,297.936076993155,292.4681463140807,293.041259765625,2666100
2021-07-19,289.36779989754433,291.04952338599185,287.7330689041537,290.4764099121094,1851600
2021-07-20,291.24681020601076,295.16456217163613,290.29790013338106,293.18218994140625,1448700
2021-07-21,293.69892703445873,295.0518178306129,293.0788783683792,294.78875732421875,1180300
2021-07-22,295.7281823387209,295.94427895936093,293.8491710437408,295.2490539550781,1274800
2021-07-23,296.88382010938443,299.51442476835973,296.4516554878614,299.3735046386719,1221000
2021-07-26,299.51443040217464,300.39756812675097,297.68241133889126,299.6835632324219,1345800
2021-07-27,298.6500974194777,300.73580136640805,296.7053136031289,300.53851318359375,1641000
2021-07-28,301.4404127794093,301.58133290161766,296.99654044951484,297.175048828125,2006300
2021-07-29,298.59370741470195,299.83386181552595,297.0059404935194,299.0916442871094,1863800
2021-07-30,298.49031170627006,299.8713860645762,297.729314475309,298.4621276855469,2305400
2021-08-02,299.9559793827505,300.16267178696074,296.4140531580162,296.9589538574219,1507200
2021-08-03,298.54677439569116,300.2660862191822,296.41410636102586,299.25140380859375,1979600
2021-08-04,298.7816210070034,299.8808553967116,296.7429094987589,297.60723876953125,1448300
2021-08-05,298.67829724584095,301.16798192262473,297.8609317737876,300.93310546875,1952400
2021-08-06,301.58136780543776,302.8684861896377,299.2326032586664,302.36114501953125,1392600
2021-08-09,302.5302764252641,302.7651528788295,300.0593715463251,300.1908874511719,1225100
2021-08-10,300.6136249268168,302.57718830094603,299.758671342044,300.8109130859375,918900
2021-08-11,301.2242961149639,301.4497682955048,297.8984380948011,300.44451904296875,1841600
2021-08-12,300.360030407382,302.3611537751673,299.36415650442825,302.29541015625,910900
2021-08-13,302.6993617661466,304.4374531487291,302.12624834593834,303.8831481933594,970300
2021-08-16,304.3998316861434,308.6276071262287,303.5918705865503,308.3927307128906,1781000
2021-08-17,307.78212967995876,309.9899742154451,307.0023237494847,309.3792724609375,1531700
2021-08-18,307.56600869211223,309.26651189381795,304.75689552923393,304.9165954589844,1636800
2021-08-19,303.2818176649392,309.09735995290487,302.9436093920222,308.3927307128906,1294200
2021-08-20,309.85841818833666,313.37216084817635,308.46793922614717,312.526611328125,1726800
2021-08-23,314.0203686245285,314.6216660207093,312.60173454739555,312.7802429199219,2017900
2021-08-24,312.98695381048134,313.79491497897453,310.74152134519704,310.891845703125,1451300
2021-08-25,311.8595402064791,314.3492247037655,311.09854284450546,313.268798828125,1613600
2021-08-26,314.2365112394178,314.2365112394178,311.20189713380483,313.071533203125,1702300
2021-08-27,313.8794917065357,315.58939915689285,313.1842665840255,315.3545227050781,1126200
2021-08-30,314.734392024643,318.1635819049524,312.78023289257897,316.6134033203125,973800
2021-08-31,316.8013095718893,316.9985977259799,314.8283420166739,316.20001220703125,1641300
2021-09-01,317.0362544710516,318.5206610701491,316.2940368357815,317.4590148925781,1621100
2021-09-02,317.98513762407345,321.35796013897794,317.78784942626953,320.3714904785156,1600500
2021-09-03,320.3714501303395,323.26511512898674,319.53527627826566,322.56048583984375,1566100
2021-09-07,322.56053549275913,323.59399767687455,319.62928178613606,320.83184814453125,1380700
2021-09-08,320.22110708646727,321.5645933048812,319.1688653301868,319.7325744628906,1392800
2021-09-09,320.80357079900836,321.82762845174557,319.33794437202346,320.4653625488281,1668200
2021-09-10,322.7202157526284,324.6180069907947,320.84120430719827,321.2358093261719,1725200
2021-09-13,324.1294722447736,324.57104107845737,315.55178046431496,318.90582275390625,1854200
2021-09-14,320.4277964020509,322.4947203116352,319.4319227014613,320.1083679199219,1758800
2021-09-15,319.6574020292902,324.5992110599399,319.2722012615554,323.59393310546875,1657200
2021-09-16,323.79134289672226,324.12955127488885,319.6387140011845,321.5271301269531,2252700
2021-09-17,319.46011485542704,320.85996914215383,314.33042187654064,315.1101989746094,4455100
2021-09-20,311.0703708330316,314.65928980924605,308.3739938202405,312.1883850097656,2650200
2021-09-21,313.59758764165133,315.16654596461234,310.85421862707074,311.1172790527344,2820300
2021-09-22,315.157226140942,316.43494024257757,312.98697007754544,314.4150085449219,2441100
2021-09-23,317.19591246846164,323.88518852032394,316.7355638465168,322.2504577636719,4543400
2021-09-24,320.0707926635426,322.1377166570631,317.28986383980094,318.7085266113281,2035900
2021-09-27,317.10197118691593,317.2898838059475,312.9305633530895,314.2740783691406,2025300
2021-09-28,311.50247892730454,311.9346434815249,304.26827423457206,304.59710693359375,2300500
2021-09-29,306.56073375534635,306.66409430340093,303.52614834450134,303.95831298828125,1741300
2021-09-30,304.8602311882588,306.17556225974124,299.0446879291895,300.56671142578125,2382100
2021-10-01,303.8079399343799,307.1150181991097,300.2566096952323,305.2077941894531,1802300
2021-10-04,303.83619110041866,304.70054911192045,296.89325766507807,300.1627197265625,1774500
2021-10-05,301.54377039214853,307.5284176882435,301.40285025790797,305.4521179199219,1628800
2021-10-06,303.56366492296615,305.65877290018227,301.1209731048267,305.5178527832031,2166400
2021-10-07,308.15792923850574,309.59537209083976,306.0910048299137,306.5137939453125,1188400
2021-10-08,306.9740751110507,307.81024892419003,304.90717982866823,305.5178527832031,1229800
2021-10-11,305.0856815046741,308.8437041226392,304.8789891138285,306.74859619140625,1475900
2021-10-12,308.26115342494063,309.47312361706867,307.3968243716443,307.8665771484375,2054600
2021-10-13,309.30836103373423,312.4179233054006,307.05626198192977,311.1269836425781,1768500
2021-10-14,313.91617320420426,319.692417455754,312.860778638267,319.4757080078125,1638400
2021-10-15,321.4922542114667,322.1801400272589,319.62652820801367,322.0953369140625,2074900
2021-10-18,321.8880174240779,324.37566157726866,320.9928255611208,323.3768310546875,1636800
2021-10-19,325.09175866558235,330.5193867949677,324.6111790376297,329.5582275390625,2177800
2021-10-20,329.8032622215492,330.2178743374384,325.6289021184342,325.8456115722656,1740100
2021-10-21,325.84558027570563,327.4474931838331,324.8279143886248,327.08941650390625,1520200
2021-10-22,328.1542501413138,334.8445507268068,328.1542501413138,333.37457275390625,1459400
2021-10-25,332.88449467365615,336.5500354803736,331.1978075798192,335.87158203125,1523800
2021-10-26,336.3899213715645,338.5760529234969,335.711467743605,335.7774353027344,1547700
2021-10-27,334.53356466502777,336.32394819231257,333.3745602049621,333.6195373535156,1567700
2021-10-28,334.9293207612782,337.7373700766519,334.2697027908326,335.758544921875,1500600
2021-10-29,334.1189464220543,338.8681212451072,333.66666322899476,338.0860290527344,1936400
2021-11-01,338.12375107087405,339.1131782178266,331.78212320842897,334.8163146972656,1600200
2021-11-02,336.43696043394596,342.2791712350453,336.0129162499096,340.63958740234375,2204300
2021-11-03,340.111951465202,341.5819293295159,333.93993086545845,341.20501708984375,1727500
2021-11-04,341.99651402641354,345.74685808866883,340.6113393702355,345.6337585449219,1979200
2021-11-05,347.56550688986147,350.6468011022904,345.78455558596187,347.197998046875,2110600
