date,open,high,low,close,volume,Log_Return
2021-01-04,49.69048980204845,49.923909985542906,48.48604080040677,49.26099395751953,8650000,
2021-01-05,48.51404591003814,49.438391324326375,48.4953718695596,49.27032852172852,7995700,0.0001894740474814786
2021-01-06,50.76421399071428,53.99475162235931,50.45610124015369,53.60260391235352,16551800,0.0842756030332589
2021-01-07,54.05078384451132,55.49798844988048,53.80802839062821,55.143192291259766,10949600,0.028335650860699516
2021-01-08,54.93777053662723,55.62869579670373,54.36822476042412,55.068485260009766,9165300,-0.001355701035535167
2021-01-11,54.94709918695972,56.34762001818257,54.27485160993464,56.25425338745117,8766100,0.021304056826424955
2021-01-12,56.76778075387699,57.92554628514257,56.43165516216411,57.14125442504883,12194500,0.01564469609497251
2021-01-13,56.56237701802209,57.29998204459357,55.26455788754862,55.56333541870117,17171700,-0.02800280127943
2021-01-14,55.65671605840556,55.82477889640283,55.20854967764943,55.395286560058594,9165800,-0.003029038827882172
2021-01-15,54.6763502474748,55.24589255736012,54.11613961695247,54.8537483215332,9952400,-0.009823987927960133
2021-01-19,55.31124157176588,55.63802836453024,53.99475203822975,55.301902770996094,8277200,0.008136794029376369
2021-01-20,55.41394413468602,55.507314334995925,54.256182144514845,54.7230224609375,9798200,-0.010522809271137516
2021-01-21,54.95644519278479,55.05915063708096,54.470930813563285,54.80705642700195,6367000,0.0015344457596668582
2021-01-22,54.3028659152838,55.01246163499381,54.08811979534908,54.52695083618164,5472400,-0.005123862385640647
2021-01-25,53.47189650230364,54.32154583474635,52.84632855330221,53.29449844360352,7888800,-0.022861983044410446
2021-01-26,53.67729894673102,53.86403221627015,52.3981539677934,52.48218536376953,6786900,-0.015359321541308237
2021-01-27,51.735242187083976,51.735242187083976,49.63446082556994,49.75584030151367,10579800,-0.05334593589912384
2021-01-28,50.09197490508528,51.74458673928625,50.01727873361138,50.17600631713867,11278600,0.008409100917708528
2021-01-29,49.72783079222712,49.75584363421898,47.4029679243198,48.12190246582031,17772200,-0.041799524437657644
2021-02-01,48.67277386339424,50.15732625710227,48.52338510007748,49.83053588867188,8601100,0.034890540383789276
2021-02-02,50.54013798015946,51.669890787815255,50.52146393849871,50.92294692993164,8720500,0.021685679163058712
2021-02-03,51.05366536136129,51.65122049099237,49.44773327919562,49.9145736694336,10230400,-0.020000628116070108
2021-02-04,50.29736869366687,51.53916549682617,50.07328736307371,51.53916549682617,7890900,0.03202899610317353
2021-02-05,51.9966709700788,52.65024809787407,51.62320086970208,52.04335784912109,7994500,0.009735162226275634
2021-02-08,52.26744424445648,52.38882373061218,51.557848492019104,52.14606475830078,5377100,0.0019715425976588306
2021-02-09,51.80061452049983,52.78097872696283,51.33377408297365,52.53822326660156,5541200,0.007492248362063823
2021-02-10,52.84632627177818,53.11709452998016,51.69789943652166,52.00601577758789,7549100,-0.010181566989214078
2021-02-11,52.12778341986648,52.80221051445848,51.90297200616501,52.39006042480469,6040300,0.007357486864079167
2021-02-12,52.39006124169556,54.57258829522569,52.27765731972027,54.50701904296875,8138100,0.03961259637105115
2021-02-16,55.20018846215173,57.46701952123983,54.9285423547632,57.09233856201172,11008900,0.04634044870719467
2021-02-17,56.77386179153932,57.50449275090953,56.53968483550971,57.420188903808594,8785800,0.005726032685387101
2021-02-18,57.12979961625942,58.29131507014002,56.801949803582914,58.01030349731445,6157700,0.010224676726237255
2021-02-19,58.48802342197231,59.43410013400512,57.27030421156189,57.99156951904297,8421300,-0.00032299441288694664
2021-02-22,58.684736250276806,59.09688633375661,58.15081317064719,58.96574783325195,8049400,0.016659083263304564
2021-02-23,59.43411046398792,59.43411046398792,57.55132579005376,58.70347595214844,8613200,-0.004457789504950997
2021-02-24,59.01258127838528,61.28878112784063,58.53486195455484,60.36144256591797,11535200,0.02785159236311207
2021-02-25,60.277143095615216,61.11081243263041,58.98448895593745,59.106258392333984,10584100,-0.02101371921422107
2021-02-26,58.92828725210375,59.27486813581002,57.37335245502835,57.81360626220703,9543600,-0.022112663333077355
2021-03-01,58.628541539537984,60.82043794174389,58.609806954685,60.04296875,5863700,0.037836301309520405
2021-03-02,59.677647609331686,60.67992457758509,59.41537059281868,59.7619514465332,6079400,-0.004691256726163902
2021-03-03,60.19284862141696,62.03816423485877,59.86499872898575,60.848541259765625,8831100,0.01801865140332569
2021-03-04,60.71739335876046,61.045239627323056,59.04068570352588,60.670555114746094,11204300,-0.0029293547698490017
2021-03-05,61.91637390759308,62.39409680758497,59.050050800666085,60.904727935791016,10204000,0.003852314463419331
2021-03-08,61.18575345654928,61.476130588834415,60.26777666438648,60.380184173583984,8663200,-0.008649831600524398
2021-03-09,59.97739543188729,60.92347225004479,58.38499513294037,59.715118408203125,9761700,-0.011075746508379369
2021-03-10,60.0991732846087,60.95157362963446,59.82752360349408,60.91410446166992,8930500,0.019879520249259004
2021-03-11,60.69866419346536,62.628279844078335,60.46448725930309,62.206764221191406,9233600,0.02099899511271388
2021-03-12,62.759424613971255,63.892840230761344,62.53461673578084,63.3682861328125,5643300,0.01849977419753093
2021-03-15,63.12472008477968,63.36826604441229,61.316874260010685,62.14117431640625,6855700,-0.019554715865876243
2021-03-16,61.91638679418457,61.91638679418457,60.90474061182967,61.326263427734375,5632400,-0.013200609604052642
2021-03-17,62.45029453528568,62.45029453528568,61.01713303791183,61.54168701171875,6881500,0.0035065906764847926
2021-03-18,62.675101711754216,63.60244012768846,61.81332538787985,61.88826370239258,7417000,0.005615778010110943
2021-03-19,61.24195295938033,62.37536853180594,60.6986678705617,61.86955261230469,10670300,-0.00030238235915344734
2021-03-22,61.20447822255164,61.56980080353586,60.63309309534979,60.670555114746094,5138800,-0.019569686771532827
2021-03-23,60.30523881402315,60.8204309047301,59.2748617791218,59.34980010986328,6259600,-0.0220097385915012
2021-03-24,60.02424499812554,61.607276517213165,59.9680376635118,60.06171417236328,5796700,0.011923850085106245
2021-03-25,59.81816237252536,61.31689346563552,59.07816233200237,61.00777816772461,6220600,0.015628763844499394
2021-03-26,61.73841319616047,61.888282724739696,60.82980550632389,61.55106735229492,6082100,0.008865826712631647
2021-03-29,60.56752594780978,61.28878776372861,59.57461088297634,60.05233383178711,8113500,-0.02465078112353199
2021-03-30,60.21157857118124,60.9515786194062,59.9305669349554,60.66120147705078,6300200,0.010087896227734075
2021-03-31,60.96094186070218,61.49486499037573,60.26777298276511,61.05461120605469,7536100,0.006464420527430587
2021-04-01,61.01713664507048,62.28169056183293,60.92346730799777,62.234859466552734,5796900,0.01914655500579957
2021-04-05,63.892824314427,64.52978576605446,63.48067068498811,63.83662414550781,8211800,0.025411787476254083
2021-04-06,63.58371317121901,64.2862439138232,62.8624514199441,63.04042816162109,7360400,-0.012550834386658058
2021-04-07,62.90929758221647,63.32144414347541,62.1973976723864,62.80625915527344,7281400,-0.003721500845223922
2021-04-08,62.328515820509566,62.70320023726546,61.89763124251908,62.60952377319336,6361000,-0.0031373330988517
2021-04-09,63.99587340514844,64.47359636024723,62.93739621690307,63.29334259033203,6311100,0.010862747784135077
2021-04-12,63.05916499008391,63.62118820673447,63.05916499008391,63.42448043823242,5620600,0.0020697624309111177
2021-04-13,63.38700049232121,63.38700049232121,62.00067727008705,62.38472366333008,4886500,-0.016529481385310057
2021-04-14,62.75006601586279,64.0895587224451,62.4784198421906,63.17158889770508,6702200,0.012534225004235112
2021-04-15,62.61891272789505,63.21840512641494,60.50195117570808,61.3543586730957,10163600,-0.029188442670840815
2021-04-16,61.57916765236914,61.66347506902461,60.26777532688837,60.642459869384766,10289400,-0.01167090900975127
2021-04-19,60.91409656770487,62.40346542860474,60.811058155783584,61.710296630859375,8750800,0.01745549353403609
2021-04-20,61.232585467842895,61.56980081457134,59.58397790011638,59.658912658691406,7532800,-0.03380724588700732
2021-04-21,59.81815797732566,61.316888960315055,59.44347344495005,61.26068878173828,6442800,0.026494791635090005
2021-04-22,61.12017741049414,61.88827743845134,60.25840804186169,60.69866180419922,8590800,-0.009216693158755519
2021-04-23,61.07334475929407,62.9280293191501,60.773598553778406,62.89056015014648,7270500,0.03547442357639606
2021-04-26,63.2558745094667,64.49232847892736,63.087266825153286,63.48068237304688,7387100,0.009339569678801818
2021-04-27,64.23005326670506,65.34473783049691,63.56499158932498,65.23233032226562,8745300,0.02721956485287854
2021-04-28,65.20423854854464,65.59765415776373,64.82955395316323,65.43841552734375,6338800,0.0031542695284565276
2021-04-29,65.81310202588793,67.59284854553016,65.61639421559006,67.17132568359375,9816600,0.02613697592962397
2021-04-30,66.90902151367493,67.19939857133306,65.76623714332655,65.9442138671875,8105100,-0.018437315159896127
2021-05-03,66.34701192934541,66.5530887786624,65.32599676132384,66.4500503540039,5394300,0.007641402762412962
2021-05-04,65.93486960338593,67.09638541763589,64.32373084520884,65.65385437011719,11044100,-0.01205423301352514
2021-05-05,66.31891063204202,67.12447985750819,65.16675697117343,66.48751831054688,8739500,0.012617925548471793
2021-05-06,66.76853166482269,67.11511612784612,65.64448514955156,66.99333953857422,4802800,0.007578969110716507
2021-05-07,65.99106298748222,67.33055545446278,65.56954732755335,67.20878601074219,6233000,0.0032107786128472075
2021-05-10,67.5928372933357,67.9487836794039,66.58119116891463,66.59992218017578,5721200,-0.009100574110466227
2021-05-11,65.72877566756465,67.40548325900794,65.48523681819097,66.15966033935547,5380000,-0.006632492305091603
2021-05-12,66.52498602239031,66.94650882797067,64.31436214894588,64.74524688720703,8500500,-0.02161062603691124
2021-05-13,64.63253196066526,66.68928004865994,64.56679151409412,66.14456939697266,6317300,0.02138250116927351
2021-05-14,66.36058023192446,68.90568499208774,66.31361969759045,68.79298400878906,8843300,0.03925897121578885
2021-05-17,68.5582046508789,68.78359948183898,67.63783107960218,68.5582046508789,5207200,-0.003418675715346124
2021-05-18,68.90569352227337,69.11230126947397,66.54841627728369,66.58598327636719,5829600,-0.029188993327100336
2021-05-19,65.53413115805346,67.0086018906216,64.9894203994811,66.87712097167969,6552300,0.004362826097170308
2021-05-20,67.14948879064602,67.27157619080273,66.09763407907815,66.43572998046875,4606600,-0.006621906304761446
2021-05-21,66.85832790129825,68.13557700418582,66.68928001517574,67.77869415283203,5414900,0.020012886154571308
2021-05-24,67.92897845823667,68.59577662350098,67.62844960677708,68.19194030761719,4538300,0.006078480530837246
2021-05-25,68.51124296628227,69.02778024232781,67.17764675471132,67.27156066894531,5920100,-0.013588808716351007
2021-05-26,67.89139371551586,67.89139371551586,66.39813622505977,67.1776351928711,7370400,-0.0013971893361173554
2021-05-27,67.87261176682532,69.6288311706882,67.4687755259444,69.35647583007812,14693800,0.03191913884399904
2021-05-28,69.44100336035034,69.78848552599256,68.73663832382584,69.35647583007812,6205300,0.0
2021-06-01,70.38013747542315,70.89666739503512,69.64759918440163,70.098388671875,6175500,0.01064028629068884
2021-06-02,70.28624577300987,70.70886915476356,69.7697156377634,70.37077331542969,6881900,0.0038782175546964357
2021-06-03,70.013907334329,71.69498605913287,69.9199862373768,71.38507080078125,7623800,0.014310729861458576
2021-06-04,71.2911505155081,71.7231602953272,69.97633409226515,71.11270904541016,5587500,-0.003822685340526431
2021-06-07,71.31932789647146,71.32871427370718,69.82606992104546,70.18295288085938,5662000,-0.013160624628885783
2021-06-08,69.63822960371958,70.59616296802426,69.09351888422664,70.54920959472656,7317100,0.005205029672248669
2021-06-09,70.28625692886496,70.34261102114695,67.85385237304546,68.41734313964844,9634600,-0.03068412759729934
2021-06-10,69.21559697588054,69.70396071589086,68.04165532320164,68.2013168334961,8741300,-0.0031624740901288646
2021-06-11,68.45492154957425,69.47860294200169,68.41735453685283,69.42224884033203,6912700,0.01774353154061494
2021-06-14,69.00901312301598,69.24380153472781,66.8301769489372,67.62845611572266,7764100,-0.02617856168025202
2021-06-15,68.08862318879449,68.84933516880736,67.64721993341892,68.12619018554688,7934500,0.007332880511922894
2021-06-16,67.68478010476298,70.00448997280387,66.80197368303503,69.26255798339844,8819100,0.016542747903068426
2021-06-17,69.62884108924544,69.80728255010538,66.54841870380274,67.75053405761719,8699900,-0.02207212884940053
2021-06-18,66.75502698306461,67.43121859361234,65.06454795669528,65.58108520507812,17257900,-0.03254502341301011
2021-06-21,66.34180489567981,68.52064080227552,65.91918867255016,68.31402587890625,9488200,0.040827783347503956
2021-06-22,68.22950513828947,68.32341905791183,67.16825706755566,68.08863067626953,6856800,-0.003304853636685474
2021-06-23,68.32340649380909,68.81176308514438,68.06044470115381,68.45488739013672,7116700,0.005364701268278876
2021-06-24,68.62393258989843,69.15924969400744,67.76930679727616,68.9244613647461,5895500,0.006836192012860667
2021-06-25,69.06536135233767,69.75093951497682,68.70848553926346,69.29075622558594,12715300,0.005300367423784656
2021-06-28,69.12169582408984,69.30953082226164,68.16376241151757,68.8211669921875,5006400,-0.006800152108828336
2021-06-29,69.5536940205701,70.06083768364816,68.70846174727805,68.76480865478516,5316100,-0.0008192454251164552
2021-06-30,68.42672128099025,68.65211610386454,67.89140409843117,68.3797607421875,6429700,-0.005615226706071146
2021-07-01,68.99021366232795,69.15926157504411,68.5018570062437,69.09352111816406,4413400,0.010384080164312647
2021-07-02,68.68029179149121,68.86812678762999,67.2527816466989,68.37037658691406,6108800,-0.01052132544203527
2021-07-06,68.19194407019774,68.19194407019774,66.36998377728511,66.46389770507812,7684000,-0.0282807313931757
2021-07-07,66.17276501510695,66.34181295793711,64.67012061504654,65.8064956665039,9833600,-0.009940356794954185
2021-07-08,63.23320331790622,64.68888686192352,63.23320331790622,63.80608749389648,10896900,-0.030869950731030455
2021-07-09,65.18663658167345,66.29483064112974,64.35078351951371,66.25727081298828,10327400,0.037696605901192615
2021-07-12,65.6750029043904,67.62844385533435,65.49656145098355,67.34669494628906,6192400,0.016308621877870116
2021-07-13,67.22457932663463,67.71293577658145,66.64230183635587,67.4499740600586,7489100,0.0015323692304932282
2021-07-14,67.0085860703648,67.72234457980235,65.70316356537631,65.92855834960938,7577000,-0.02281449156660404
2021-07-15,65.49655173745413,67.20581052474371,65.13967604873963,66.25727081298828,5719800,0.004973500458240772
2021-07-16,66.23848360198198,66.35118458169616,64.1441756764522,64.69827270507812,10465600,-0.023810702799423107
2021-07-19,63.26137007698613,63.9657350877912,62.17194875432535,62.622745513916016,8937300,-0.03260594518636878
2021-07-20,62.54761814879301,64.10661631038546,61.730559235461314,63.80608749389648,5857700,0.018720042084599226
2021-07-21,64.48226717592179,65.75012266168261,64.25686523143523,65.32749938964844,5767000,0.023564470455132776
2021-07-22,65.09273522239192,65.43083109939298,63.0547735830942,63.1580810546875,8206600,-0.033772264881113255
2021-07-23,63.41163192164119,64.24748500672906,63.15806366628844,63.77790832519531,6059900,0.009766059254127967
2021-07-26,63.80609142310988,64.45410246924814,63.5337360468368,63.90000534057617,5838300,0.0019125790685975833
2021-07-27,63.439830410277615,63.69339873705256,62.5476301649559,63.270782470703125,3879400,-0.009895794710514015
2021-07-28,63.533718390361805,64.17234288289595,63.04535469098066,63.7215461730957,5206000,0.007099099611887405
2021-07-29,64.23809648992776,65.06454893458958,63.62764532316555,64.39775085449219,4475900,0.010555958018791847
2021-07-30,64.08782316821755,64.91428270928384,63.637033568700936,63.815467834472656,4084100,-0.009083104367850042
2021-08-02,64.05027688403683,65.46840091994328,63.505573205594416,63.61826705932617,4941400,-0.003094956492051462
2021-08-03,64.02209349352208,64.08783395306335,62.13440008447725,63.30834197998047,4858100,-0.00488354171975442
2021-08-04,62.7730215644318,64.15357846722488,62.45371278795695,63.552520751953125,4619300,0.0038495571960727856
2021-08-05,63.9187954445281,65.4590068649861,63.87184206089845,65.0833511352539,4814400,0.023802111079516738
2021-08-06,65.87222851778513,68.04167089559145,65.79709451517701,67.55331420898438,9361700,0.03724835267534119
2021-08-09,67.2809449147506,69.59126127855362,67.05555011869386,68.95263671875,6079800,0.020502718282229854
2021-08-10,68.88690062736285,70.42711163395893,68.48306437775705,69.99510192871094,5784800,0.015005422619939129
2021-08-11,70.2862377258763,70.80277496715667,69.57248629359856,70.25806427001953,6280700,0.0037498283506371415
2021-08-12,70.19217983596334,71.07711576104273,70.003898958585,71.00180053710938,3425600,0.010530140892537473
2021-08-13,70.88882355788697,71.00178919328363,69.14719339934646,69.67439270019531,3552100,-0.01887237924680697
2021-08-16,69.03424467303036,69.45788027443999,67.89512874822681,68.96834564208984,3796400,-0.010185216625604383
2021-08-17,68.42231668933888,68.71415421049961,67.40558269100087,68.25286102294922,5487200,-0.010428287588317117
2021-08-18,68.0174896452162,69.15660521890257,67.70681980263261,67.78213500976562,5828500,-0.006920688142488663
2021-08-19,66.81250017324028,67.62212099809295,66.03112076606403,66.89722442626953,3303600,-0.013141186917197482
2021-08-20,66.90659783178113,67.88567371891583,66.56768667152483,67.75387573242188,3259100,0.012724186629251892
2021-08-23,68.06456756591797,68.47878686531946,67.82921291621902,68.06456756591797,3989700,0.004575113186281597
