date,actual,q10,q50,q90
2025-01-02,0.0385414002270989,-0.028683841007040006,-0.0008953496550874469,0.03233028000854514
2025-01-03,0.0327975435289782,-0.028683841007040006,-0.0011348667236220815,0.03233028000854514
2025-01-06,-0.0172847745989897,-0.02851715556503411,-0.0016199696237114945,0.038510474434028164
2025-01-07,-0.0440734774355337,-0.02851715556503411,0.003047584608016905,0.038510474434028164
2025-01-08,-0.0487737113872375,-0.02851715556503411,-0.00019403210354873308,0.03913194394233238
2025-01-10,0.010970274365065,-0.026562444218451466,-0.00019403210354873308,0.03402290197510768
2025-01-13,-0.0105395207035143,-0.03539453615229944,-0.0038960807635825432,0.03402290197510768
2025-01-14,0.0327926254443593,-0.03539453615229944,-0.0006847734864139949,0.03402290197510768
2025-01-15,-0.0127518224024582,-0.03539453615229944,-0.00012582615802019748,0.03402290197510768
2025-01-16,0.0251784590853317,-0.03539453615229944,6.270638332040129e-05,0.03402290197510768
2025-01-17,0.0067285041080385,-0.03539453615229944,6.270638332040129e-05,0.03402290197510768
2025-01-21,0.0119499144090177,-0.03539453615229944,-0.002671390382592536,0.03743932197576985
2025-01-22,-0.0057538882505739,-0.03539453615229944,0.0002277412718586235,0.03295174951684936
2025-01-23,-0.0016268474376313,-0.03194843256359406,-0.0017805291380426599,0.03295174951684936
2025-01-24,-0.0658635660818024,-0.029448803295911274,-0.0017805291380426599,0.03233028000854514
2025-01-27,-0.007330550028523,-0.028683841007040006,-0.0009365375593729433,0.036817852467465634
2025-01-28,0.0274723596439608,-0.02732740650732272,-0.0008620553793765308,0.038510474434028164
2025-01-29,0.0127854257793308,-0.02732740650732272,-0.0006847734864139949,0.03402290197510768
2025-01-30,-0.0247872976916217,-0.03539453615229944,-0.0008620553793765308,0.038510474434028164
2025-01-31,-0.0145949976005251,-0.02732740650732272,-0.0008620553793765308,0.038510474434028164
2025-02-03,0.0447523315901518,-0.02732740650732272,-0.0009769761282105735,0.03402290197510768
2025-02-04,-0.0647281992761338,-0.029448803295911274,-0.0005889897454676846,0.03233028000854514
2025-02-05,-0.0166542844314835,-0.03539453615229944,0.0007307296591481983,0.0346443714834119
2025-02-06,-0.0238850789613713,-0.03539453615229944,0.0005431588576618488,0.03402290197510768
2025-02-07,0.0267857307834486,-0.03539453615229944,0.0015382705705921517,0.03402290197510768
2025-02-10,0.0055961434252753,-0.049039465178432745,-0.001827266576351269,0.03402290197510768
2025-02-11,0.0055650690921264,-0.03539453615229944,-0.0008945120343044003,0.03402290197510768
2025-02-12,0.0008052283205373,-0.03539453615229944,-0.0007912366850069097,0.03402290197510768
2025-02-13,0.0114713893066964,-0.03539453615229944,0.001648514139501291,0.03233028000854514
2025-02-14,0.0103791970502249,-0.03539453615229944,0.0004050231648211594,0.03233028000854514
2025-02-18,0.0035812909825469,-0.03539453615229944,-1.1775796676011336e-05,0.03295174951684936
2025-02-19,-0.0045443080131637,-0.03539453615229944,0.03810882467897335,0.03457404287031769
2025-02-20,-0.0296008626950926,-0.029448803295911274,0.03610055426907207,0.03279398856283863
2025-02-21,-0.0249384540048429,-0.030995983879552096,-0.00036323193533771905,0.035475591929770386
2025-02-24,-0.0391430319835783,-0.028683841007040006,-0.0007662716384302205,0.035475591929770386
2025-02-25,0.007474867489031,-0.028683841007040006,-0.0010726315480499827,0.035475591929770386
2025-02-26,-0.0512229053612198,-0.03141389211233113,-0.00019379420980698215,0.030988019470849903
2025-02-27,0.0035110480899696,-0.03141389211233113,-0.00019379420980698215,0.030988019470849903
2025-02-28,-0.0164575093235384,-0.03141389211233113,0.0018835463766209855,0.03402290197510768
2025-03-03,0.025330498965795,-0.03141389211233113,0.00028304134126988414,0.03402290197510768
2025-03-04,0.0090900554504937,-0.04505882113846443,-0.003082495805673536,0.03402290197510768
2025-03-05,-0.0281287220969668,-0.02729817197516254,-0.004879811193301249,0.03402290197510768
2025-03-06,0.0146618323764616,-0.02729817197516254,-0.0004185141040105797,0.03402290197510768
2025-03-07,-0.0373761429692632,-0.04232877003317333,-0.003688267510007689,0.03233028000854514
2025-03-10,0.0013444842319282,-0.029448803295911274,0.00021613187558400796,0.03402290197510768
2025-03-11,0.0408054456308542,-0.029448803295911274,0.00014688072799209605,0.03402290197510768
2025-03-12,-0.0269498490539064,-0.028683841007040006,-0.0006847734864139949,0.03402290197510768
2025-03-13,0.0287341507095963,-0.03539453615229944,-0.00011937865441131895,0.03402290197510768
2025-03-14,0.0352244546462326,-0.026562444218451466,-0.00029666054737385487,0.03402290197510768
2025-03-17,-0.0103796627186502,-0.02732740650732272,-0.00019403210354873308,0.038510474434028164
2025-03-18,0.0259383393589664,-0.035329592134467264,-0.002023102062450187,0.03913194394233238
2025-03-19,0.0085297983635087,-0.02966035033299961,-0.00019403210354873308,0.03913194394233238
2025-03-20,-0.0065549157096351,-0.03522785071029355,-0.00019403210354873308,0.03913194394233238
2025-03-21,0.0673003100607982,-0.03178174712158817,0.0018454190544767973,0.03607020176163622
2025-03-24,0.008396787733757,-0.029282117853905377,-0.0006970204908383085,0.03743932197576985
2025-03-25,-0.0410723961849503,-0.035329592134467264,-0.00104573056704761,0.03666950044364817
2025-03-26,-0.0326537114313077,-0.03178174712158817,-0.0036345037694121944,0.03530038022951454
2025-03-27,-0.0326898146779019,-0.03522785071029355,-0.0012479826578330956,0.038510474434028164
2025-03-28,-0.0046611403002741,-0.03522785071029355,0.001379067160738824,0.038510474434028164
2025-03-31,0.0003892654406951,-0.03522785071029355,0.0057138730432389935,0.046202566685424884
2025-04-01,0.0017497847085742,-0.03539453615229944,-0.0011790947466428974,0.03233028000854514
2025-04-02,-0.0931756658488931,-0.03539453615229944,-0.0011790947466428974,0.036817852467465634
2025-04-03,-0.0896121663150144,-0.03539453615229944,2.941210760948548e-05,0.03233028000854514
2025-04-04,-0.0250308549688269,-0.049039465178432745,-0.002030505356935655,0.037859843586684955
2025-04-07,-0.0671243623555621,-0.06906002363359708,0.021058223900984333,0.05051222131508354
2025-04-08,0.2136625893462689,-0.034599967570908795,0.01416923493027601,0.07666795583188067
2025-04-09,-0.0878002393436287,-0.059440515251186196,0.00911249930974729,0.07666795583188067
2025-04-10,0.0516315066616837,-0.052903152412468485,-0.01063291200675694,0.04555193583808169
2025-04-11,0.0117084729278671,-0.052903152412468485,-0.003728302583786648,0.05302376760482906
2025-04-14,0.0083250484682006,-0.04941950017575773,-0.010999300213300577,0.04480428513225228
