date,actual,q10,q50,q90
2025-01-02,0.0082270953985218,-0.022439041472721105,0.0001121211448894942,0.02196314427116184
2025-01-03,0.0004029248317705,-0.022439041472721105,0.0009281929466524041,0.02196314427116184
2025-01-06,-0.0302598273402243,-0.01940066761464493,-0.0002581872233768206,0.01980297055641482
2025-01-07,0.0101886882525084,-0.01940066761464493,-0.002015246651796375,0.01980297055641482
2025-01-08,-0.0031557036443828,-0.024454969130108903,0.00035980634312232266,0.021029268951690175
2025-01-10,-0.0015128049394615,-0.022439041472721105,0.0006996105118867217,0.021029268951690175
2025-01-13,-0.004413896064957,-0.022439041472721105,0.0006996105118867217,0.021029268951690175
2025-01-14,0.0180828507396094,-0.024454969130108903,0.00035980634312232266,0.021029268951690175
2025-01-15,0.0248052762957651,-0.024454969130108903,0.00035980634312232266,0.021029268951690175
2025-01-16,0.0118484478128436,-0.01940066761464493,8.809574164778625e-05,0.02097944407407802
2025-01-17,0.0574710472501154,-0.01940066761464493,0.001106238541822354,0.0189467945499891
2025-01-21,-0.0040860670329635,-0.01940066761464493,0.0002546342759426631,0.018619348906544826
2025-01-22,0.018195685104692,-0.021228392872002483,-0.004660591008103967,0.02071080695281214
2025-01-23,-0.0030504017480896,-0.021228392872002483,-0.00437509891597914,0.02071080695281214
2025-01-24,0.00851791697777,-0.022018529452479466,-0.0009917404645423229,0.01659116580732322
2025-01-27,-0.0101077880844853,-0.022018529452479466,0.0032740689007612913,0.01659116580732322
2025-01-28,0.004396673497496,-0.022018529452479466,-0.0017205464243399014,0.01659116580732322
2025-01-29,0.0185926916803205,-0.02019080419512192,-0.0007718759283934792,0.022985540772339726
2025-01-30,-0.0105819890302736,-0.02019080419512192,0.003298908319930917,0.01699332495444883
2025-01-31,0.0003626493673711,-0.02019080419512192,0.003298908319930917,0.017476721979450542
2025-02-03,-0.0115468817487346,-0.02019080419512192,8.53792000814365e-05,0.023468937797341438
2025-02-04,0.0008553302682694,-0.02019080419512192,0.00014806881125376854,0.021051438556184222
2025-02-05,0.0213894297083529,-0.02019080419512192,0.0001507853528201183,0.02048758699950689
2025-02-06,-0.0055149253875523,-0.02019080419512192,0.0001507853528201183,0.019480016452602965
