date,actual,q10,q50,q90
2025-01-02,0.0143170682498151,-0.01831467174277243,0.00010082250063703394,0.011727833884254704
2025-01-03,-0.007147140597043,-0.015288010400552377,0.0022250538258529007,0.01732457835470183
2025-01-06,0.0142997568560474,-0.017188078241026902,0.0008221062286447536,0.014407734510577926
2025-01-07,0.0037527842050893,-0.01821190560348395,0.0011353618200558185,0.016236974284594148
2025-01-08,-0.022445484215233,-0.017579484054634748,-0.000489447167455194,0.01599733904530985
2025-01-10,-0.0018600406653102,-0.016404961341702738,0.0004410887997565827,0.015355059159293255
2025-01-13,-0.000429718279553,-0.018496832330034664,0.0009693868530582054,0.01838760761320268
2025-01-14,0.0021182486002805,-0.017579484054634748,0.0009381677900922926,0.01637017723916103
2025-01-15,0.0066111964187692,-0.01834130261842226,-0.004856587879678447,0.01613054199987673
2025-01-16,0.0057739962045729,-0.016404961341702738,0.0011708243673060315,0.015594694398577552
2025-01-17,0.0108039274345781,-0.02353291018320821,0.0029327720209744714,0.015594694398577552
2025-01-21,0.0075188952478292,-0.011968628306633356,0.0007281441400544586,0.01708131283424377
2025-01-22,0.011490185043329,-0.011968628306633356,0.000916260669190352,0.01708131283424377
2025-01-23,-0.0023427960976512,-0.011968628306633356,-0.0029744551833230486,0.016432174924028712
2025-01-24,0.0292043933990779,-0.011968628306633356,-0.0023407667732302383,0.016432174924028712
2025-01-27,0.0139450224400123,-0.014995289648853428,-0.0009575299334304174,0.01670787602440871
2025-01-28,-0.0105473393140561,-0.018058224427318477,0.0020208336451237635,0.015471072922959512
2025-01-29,0.0167648433058073,-0.015647848621721416,0.002071237570225644,0.013954784792309634
2025-01-30,0.0109704631812252,-0.01652509876547749,0.001107246091215086,0.016009815458190794
2025-01-31,0.0006750681447643,-0.015863806358868138,-0.00022416887505672805,0.01767336551869997
2025-02-03,0.016503394044946,-0.02248466255291537,-0.006270380980761321,0.012751580345648899
2025-02-04,0.0167879640573033,-0.027676270117701317,-0.009838928593992831,0.015283096950807143
2025-02-05,-0.0277770438890243,-0.02248466255291537,-0.013780367377666422,0.014471344225574488
2025-02-06,-0.0035173130869327,-0.030227548560391858,-0.017700284994946535,0.008655555651939548
2025-02-07,0.0023548535167073,-0.022849401828793345,-0.0041940572833203925,0.017842812195753996
2025-02-10,0.0080320098142844,-0.022849401828793345,-0.004154934680759377,0.017842812195753996
2025-02-11,-0.0030302306369302,-0.022849401828793345,-0.0057232797062274675,0.01806813292349626
2025-02-12,0.0017986672571324,-0.022849401828793345,-0.007478118260920045,0.017720478846368418
2025-02-13,-0.0039355927342551,-0.045395993516477245,-0.022954218691546135,0.015799850329892284
