date,actual,q10,q50,q90
2025-01-02,-0.0239349461607378,-0.022692376920909342,-0.002309347935918761,0.02006948260523494
2025-01-03,0.0014156900573,-0.021827290065906106,-0.00020820509066556982,0.01998264875271472
2025-01-06,-0.0200285160126597,-0.021827290065906106,0.0012530583172327514,0.018825110126697905
2025-01-07,-0.0072429243897173,-0.020149837634281,0.0012530583172327514,0.02020139751223313
2025-01-08,-0.0330980500103042,-0.02355573929296098,-0.0023354818760270434,0.020654106130825554
2025-01-10,0.0063357853693308,-0.030018996886211555,-0.0011692879546780456,0.024694756748877045
2025-01-13,0.0102532321365344,-0.0327654921860225,-0.0016533026133493207,0.02795850011452784
2025-01-14,0.01101230993626,-0.02586877785431595,-0.0004735449476352725,0.02795850011452784
2025-01-15,0.0228625918352766,-0.029569377777195444,-0.0004735449476352725,0.028078874103934528
2025-01-16,0.0071418816838209,-0.029569377777195444,-0.0005122144670187776,0.026727511135068962
2025-01-17,0.01470562726799,-0.0286250987628168,-0.0021458070133070985,0.027965102062587874
2025-01-21,0.0021976521543062,-0.037893313743272254,0.000933410158705526,0.02202755659983453
2025-01-22,-9.148992607047778e-05,-0.03440387968356145,-0.000944892855249664,0.020741946252570604
2025-01-23,-0.0043544952003261,-0.03440387968356145,0.000933410158705526,0.02094155005507965
2025-01-24,0.0073686257118426,-0.028797096803453444,0.0008624811697889875,0.02391631311975394
2025-01-27,0.0096206728219745,-0.02726504940974024,0.000933410158705526,0.02220053255741111
2025-01-28,-0.0026229013285137,-0.017397257320244573,-0.0019476069032328795,0.019011768136963442
2025-01-29,0.009733330626911,-0.018109716428688902,-0.0019476069032328795,0.01899042461629533
2025-01-30,-0.0193565105628159,-0.017397257320244573,-0.0017173130635629607,0.017657666058973783
2025-01-31,0.0026254084424438,-0.017397257320244573,-0.0017173130635629607,0.017248886071297004
2025-02-03,0.0037094926669154,-0.024726830614449247,-0.0014363344244192411,0.020585388086911436
2025-02-04,-0.005923526892592,-0.018977985687323486,-0.0014363344244192411,0.02145061673836657
2025-02-05,-0.0051086808917485,-0.014943047090225809,-0.0014363344244192411,0.020004076844247255
2025-02-06,-0.0053657401159294,-0.014943047090225809,-0.0014363344244192411,0.02523341773092259
2025-02-07,0.0407896632783068,-0.014943047090225809,-0.0013976649050357359,0.017309570993614753
2025-02-10,0.0169689343027083,-0.014861976439145342,-0.004115142972109509,0.013356066708786576
2025-02-11,0.008550590016337,-0.023675594449249313,0.0012143887978492461,0.0238852915687473
2025-02-12,-0.0076791815416025,-0.025207641842962515,0.0020469799922749345,0.0238852915687473
2025-02-13,0.0020448623288795,-0.03081442472307055,0.0008624811697889875,0.021843081038722446
2025-02-14,0.0085472984819729,-0.03081442472307055,0.0008624811697889875,0.022939256159093594
2025-02-18,-0.0154600740856702,-0.03081442472307055,-0.0010158218441662023,0.020745182612262967
2025-02-19,-0.0050456140112991,-0.016583532729750945,0.0012143887978492461,0.016984685711582095
2025-02-20,-0.0230708333933726,-0.02097095539194757,0.0012143887978492461,0.01948494702077602
2025-02-21,0.0002250514247193,-0.0220384559290748,0.0012530583172327514,0.018021825782720578
