ticker,date,open,high,low,close,volume,log_return,volatility_5,volatility_10,volatility_20,volatility_60,MA50,MA200,BullBear,Volatility,HighLowVolatility,TrendStrength,garch_forecast,target_volatility
ACN,2023-05-05,257.03161247407087,258.13909932644395,252.42029373375257,253.62322998046875,2592700,-0.0031943123891321,0.1938439378723246,0.24517892637661054,0.2056844411494588,0.25724064851084794,257.9964343261719,264.9960883331299,0,5.191977838476619,0,-0.016950638706015247,0.016713879663563847,0.1441356401591296
ACN,2023-05-08,253.9764194788532,254.9120622562264,251.5323211379092,252.8307647705078,1843000,-0.0031294682831197,0.19379311102395871,0.2419434608300793,0.20544498875832837,0.25721298858555985,257.9836898803711,264.9023828125,0,5.760178394158987,0,-0.019973840641835737,0.01665770627206127,0.13209772108290307
ACN,2023-05-09,251.0454485481022,252.5157069876581,249.83292674515025,251.55145263671875,2712000,-0.0050727992900846,0.19808101672334102,0.21701889372668284,0.1924685063401372,0.2572622880841456,257.95068359375,264.80228073120117,0,6.031194452712401,0,-0.02480796277752644,0.01660227803105069,0.14796296121538033
ACN,2023-05-10,253.81411419959923,257.69030250250927,252.448861929588,256.71649169921875,2800200,0.020324779179421,0.29476812550527,0.24577299950923845,0.210765219923016,0.25882731031998424,258.0342935180664,264.7219691467285,0,5.86785779037044,0,-0.005107080151559014,0.016550652357016183,0.13592199207345704
ACN,2023-05-11,258.07216429172263,260.10573676415845,256.03859181928675,259.94342041015625,2915700,0.0124916626835758,0.1815371067461093,0.24055024627461472,0.2158625826399605,0.25919409053548287,258.21972015380857,264.67716918945314,0,5.367853097951845,0,0.006675323849475794,0.016572509885840428,0.20941422875159205
ACN,2023-05-12,260.76455825561305,264.7457530422016,260.16307565747826,264.6407470703125,2664400,0.0179092412724562,0.1884588750880644,0.24162143907911054,0.21499635735243663,0.26107548565963123,258.46733001708986,264.59763000488283,0,5.287525742269271,0,0.02388470934726818,0.01654579194344883,0.2076846573209059
ACN,2023-05-15,263.8005746658802,265.9200694469413,262.1870839519397,264.9462585449219,2762700,0.0011537726766752,0.17367376779224616,0.2415826389089371,0.21479050505586325,0.2570117199674356,258.64611175537107,264.490623626709,0,5.174975534860287,0,0.024358173207372717,0.016550430062911282,0.22427306725493204
ACN,2023-05-16,264.5452388418273,267.991817653572,263.8482778064681,266.5501708984375,2079000,0.0060354769419603,0.127196690780151,0.23810830485751913,0.21602099832977872,0.2554486144461732,258.84879425048825,264.37947311401365,0,5.132833517154533,0,0.029752414610425482,0.016494984268003058,0.23198499491658967
ACN,2023-05-17,268.45969422589343,273.405173217887,267.54316444086504,271.74395751953125,2486600,0.0192978058971922,0.12288603541565457,0.25150250325640067,0.22676536138363723,0.2510473387936269,259.2586291503906,264.30145782470703,0,5.494574808429384,0,0.04815781218181999,0.016446975408653006,0.23299541736650098
ACN,2023-05-18,271.65797511080405,274.8849563955273,271.3906527690136,274.4648742675781,1869700,0.0099629998509297,0.12275294846328183,0.1561474339716139,0.22018193414892331,0.2517155236938907,259.733154296875,264.247702331543,0,6.208961213008785,0,0.05671867348080164,0.016463161428153735,0.2812988211762369
ACN,2023-05-19,275.5341612926217,278.15966000201166,274.34075278835354,276.78485107421875,2213300,0.0084172033013986,0.10579498540357812,0.1441356401591295,0.2213115466281402,0.25197050570276674,260.3282553100586,264.17872039794923,0,7.023439142168794,0,0.06321478913059161,0.016427509528290054,0.2826673145744925
ACN,2023-05-22,276.2693167047469,278.5606554235688,275.791953257661,277.7778015136719,2044100,0.0035810255015589,0.09538338835815824,0.13209772108290296,0.22132769953248096,0.24898945083701687,261.0727410888672,264.10319946289064,0,7.78416388172189,0,0.06398622987268675,0.01638704004734115,0.28281809964075494
ACN,2023-05-23,276.06880127642233,277.863692298067,274.1211504725154,275.0567932128906,2219800,-0.0098439218510482,0.16928148804425922,0.14796296121538022,0.20410559646588264,0.25002813682847613,261.7939987182617,264.0200137329102,0,8.108961714221614,1,0.050661186121772415,0.016336176323774966,0.28646803442258606
ACN,2023-05-25,275.44822448246344,279.8781414600764,272.2689680828714,278.55108642578125,3689600,0.012623879630985,0.14126846971273674,0.13592199207345693,0.20678903807965712,0.25093569570634433,262.5628890991211,263.9496794128418,0,8.60768060416566,1,0.060892829834091264,0.01630208727169087,0.28446920085218047
ACN,2023-05-26,280.6896886071229,294.62870618146945,280.34600093286025,289.8550720214844,4578800,0.039779569663765,0.2891430160293779,0.209414228751592,0.2404505561236107,0.2620608457384441,263.67787475585936,263.9384112548828,0,10.195070132970487,1,0.09927718542885938,0.016280452974222717,0.2143223721611511
ACN,2023-05-30,292.34690533954307,304.4719481863069,291.1916939903038,294.4664001464844,6238600,0.0157838589863429,0.28986811009514923,0.2076846573209058,0.23938621755256972,0.26337699344794135,264.7567022705078,263.9186584472656,1,11.959554524714015,1,0.11221509265371318,0.016528628929489253,0.20821838239752052
ACN,2023-05-31,290.8861567877608,296.2994706074304,289.28222274339566,292.0700378417969,5270100,-0.0081712762692198,0.3225232722988926,0.22427306725493193,0.24225710400753106,0.2630426932014568,265.8431408691406,263.8966360473633,1,13.117696469665994,1,0.09865553381182132,0.016520129355184775,0.20092762203593817
ACN,2023-06-01,291.8886640008541,292.23235169768327,286.5039903295759,291.3826599121094,2393700,-0.0023562432750889,0.29680427890666705,0.23198499491658958,0.2379495769786573,0.26320588039616827,266.867331237793,263.8427944946289,1,13.959621117617443,1,0.09186335607512752,0.016477459300971907,0.23182019028902273
ACN,2023-06-02,293.5785178565898,298.06574588146174,292.7383535339796,297.2924194335937,2272500,0.0200788457869268,0.30318229983193756,0.2329954173665009,0.24034028859182116,0.2614947743728374,267.913286743164,263.8190200805664,1,15.04333453666706,1,0.10965911040684627,0.016423880016603637,0.23493401066247643
ACN,2023-06-05,291.5163177949805,293.4830529431769,288.2225273625717,290.6666259765625,3008000,-0.0225392363899809,0.278490812993911,0.2812988211762368,0.22193848102102406,0.26644416673771365,268.9094622802734,263.75999542236326,1,14.968445745115242,1,0.08090888104789902,0.016446308376887396,0.19810165264242358
ACN,2023-06-06,289.1676913384484,295.3065783808538,288.0984018603504,294.0940856933594,2419400,0.0117227402566048,0.2657026277796097,0.28266731457449246,0.21945945755765947,0.26461359210229546,269.6244116210937,263.7290933227539,1,14.796860366887435,1,0.09075466841130533,0.016488057854767535,0.21083355376518448
ACN,2023-06-07,295.46888494339555,297.8747861890567,293.2539115919253,296.9486999511719,2490000,0.0096596609378916,0.2623590661773226,0.2828180996407548,0.21598698967000685,0.25770436824924486,270.38998657226557,263.70770248413083,1,14.434233426750735,1,0.09822373126901321,0.016459211674349526,0.22911328705148554
ACN,2023-06-08,296.7959091691075,296.7959091691075,292.82424227157645,293.4161682128906,1870300,-0.0119674258724821,0.28346721432958694,0.28646803442258595,0.22281803358363184,0.2588517688565762,271.04763183593747,263.6883088684082,1,13.349655455825856,1,0.08252621956310845,0.01642249710212272,0.26502237083862634
ACN,2023-06-09,295.1347276533449,297.0823786636189,292.7574670248908,294.7432861328125,2202600,0.0045127904087092,0.23645849992937096,0.28446920085218036,0.21794882546578354,0.2588492411059418,271.71203979492185,263.7004913330078,1,12.483616801966354,1,0.08476343689176886,0.016395812479525686,0.2617487517807221
ACN,2023-06-12,293.8935501435532,297.7315706848305,293.6167003380204,297.3783264160156,2642300,0.0089003935081417,0.15253334632357773,0.21432237216115096,0.21709939396774247,0.25203836516165684,272.33518920898433,263.7414070129395,1,11.744443258128882,1,0.09195703750136275,0.01634625057026159,0.2653501852663726
ACN,2023-06-13,301.0444528951471,303.09710962881746,299.2018372168632,300.8916931152344,3981900,0.011745221968591,0.15259987262280303,0.20821838239752039,0.21396845808333032,0.2479752286495424,272.9768725585937,263.8019641113281,1,11.367749588191534,1,0.10226075306305973,0.01630863577541245,0.2547303147820675
ACN,2023-06-14,301.7127377263542,303.9467948300777,299.1158797950609,300.7866516113281,2421100,-0.0003491616605253,0.14804441630392423,0.20092762203593803,0.21452474644575795,0.24606535950941844,273.55654296874997,263.8454475402832,1,10.686292256520948,1,0.09954106140933658,0.016282811209368756,0.2864442057745655
ACN,2023-06-15,304.7296850406317,310.3625671857342,301.0635377210809,309.11187744140625,3288900,0.0273020594870556,0.16648175697524129,0.23182019028902262,0.2270364637169431,0.25039308568594004,274.3021478271484,263.98543548583984,1,10.479040572008127,1,0.12690286929941647,0.016231071758081944,0.23671460848886344
ACN,2023-06-16,311.16461837435503,313.08359971913694,304.6438170314121,305.0734558105469,5266300,-0.0131506879524298,0.2378928438507146,0.23493401066247632,0.23361787051737934,0.25071271168517956,274.96698425292965,264.11932815551756,1,10.086902799264966,1,0.10949122360786286,0.01632245369816453,0.23927817197308962
ACN,2023-06-20,302.89668784754315,306.1236696681286,300.7485521648883,303.03033447265625,3349400,-0.0067196720640637,0.25481827618866637,0.19810165264242344,0.23713914661793453,0.24795481331325533,275.6767370605468,264.2554513549805,1,9.549864678870504,1,0.09922345172745482,0.016303066673511942,0.23830792474101412
ACN,2023-06-21,302.161507823924,303.28810771136006,298.9154421850295,299.0204772949219,3121400,-0.0133208572876374,0.2672015990068944,0.21083355376518434,0.24533650750313285,0.2085316165840723,276.2992553710937,264.3905729675293,1,8.834068803744614,1,0.08223410480535542,0.0162596271136161,0.23178039896521385
ACN,2023-06-22,284.70910430633506,293.64536335450833,282.5991659886086,293.33984375,4889000,-0.0191802438217067,0.2951899900004837,0.2291132870514854,0.25862782001319884,0.21317980250613258,276.8085412597656,264.49573532104495,1,7.965155186193997,1,0.059721070798609915,0.016242155554666415,0.21354512588951322
ACN,2023-06-23,286.4372019818369,288.9863360512316,284.22225734650925,284.919189453125,4233800,-0.0291262188766815,0.13361579850990532,0.2650223708386262,0.27928880563654773,0.22227271205338933,277.06097167968744,264.58104736328124,1,6.9101119374213695,0,0.028362774178538983,0.016261372005741893,0.14494420524154444
ACN,2023-06-26,283.1624294998972,287.23910261085314,283.0860641726449,283.9453125,2826900,-0.0034239362843184,0.16272875077820037,0.26174875178072193,0.27680878289339705,0.2224457103338597,277.3216125488281,264.66436599731446,1,6.297999263272106,0,0.023884542896942983,0.016371573574434917,0.14000472802165798
ACN,2023-06-27,283.66840125156307,287.40138626080443,282.70411793111435,287.1913452148437,2054200,0.011367043675072,0.2456958593478368,0.26535018526637255,0.23986758607814243,0.22079958433980001,277.61834106445315,264.74835647583006,1,6.452632440680224,0,0.03448260699810188,0.016320730558748612,0.15060849669447005
ACN,2023-06-28,286.87635910908296,288.4707367699045,284.29858473746776,288.0602111816406,2061700,0.0030208232132974,0.2617349450790791,0.25473031478206737,0.23257026525815444,0.22013794877747941,278.0473962402344,264.8310339355469,1,6.661653642652368,0,0.03601118038435118,0.01629304296303126,0.15037230499810647
ACN,2023-06-29,287.7546607059236,296.509518555963,286.5135274814284,294.37091064453125,2739400,0.0216710481333072,0.3038597132231764,0.2864442057745654,0.2443607675358985,0.22322580937063063,278.5887255859375,264.9330543518066,1,6.625102245095303,0,0.05665048011329291,0.016242872915279944,0.11712771387871272
ACN,2023-06-30,295.4784241311516,298.5335619190264,294.3709374114458,294.609619140625,2668500,0.0008105820043015,0.1580746831917212,0.2367146084888633,0.2441467882329135,0.2232139595405289,279.13521179199216,265.01406173706056,1,6.564123333870475,0,0.05543695920443086,0.01628148681455036,0.1263037135992005
ACN,2023-07-03,294.0559086896637,297.1778554131069,293.4926232699819,296.8914489746094,1172800,0.0077154253012621,0.13056508965759467,0.23927817197308948,0.2347961677921731,0.2235757068077668,279.72848022460937,265.17125747680666,1,6.5587925129444775,0,0.061355814524924,0.01622986930453486,0.12678279253086563
ACN,2023-07-05,292.28008941557255,297.8556906769283,291.220327470184,295.8698425292969,1924800,-0.0034469438928166,0.15340973642755298,0.23830792474101398,0.21986668360429584,0.2208825457977788,280.3843768310547,265.33744171142575,1,6.4626251157050945,0,0.055229417106834544,0.01619030776824737,0.14461203165359926
ACN,2023-07-06,293.02477016707104,294.485501044971,290.8575216256985,294.0272216796875,1375800,-0.0062472826338828,0.17688788277517778,0.23178039896521369,0.21735931261807828,0.22147842998851847,280.98852783203125,265.5164305114746,1,6.463508470214775,0,0.046402940177865525,0.016142201214440047,0.18170772024123488
ACN,2023-07-07,292.84341420786427,297.1683262196396,291.4590484459857,291.9173278808594,1902800,-0.0072017153141447,0.09686973295398113,0.21354512588951302,0.2156426744637705,0.22218252305257474,281.5329150390625,265.6904327392578,1,6.509334588342418,0,0.0368852531518598,0.016100051825297536,0.17614223094623874
ACN,2023-07-10,291.39216939002034,295.115598222368,290.3515206353354,294.4855041503906,1684500,0.0087591414944877,0.1227042730264036,0.1449442052415442,0.2140203019171388,0.22053745680413794,282.2537335205078,265.8664324951172,1,6.496303654833965,0,0.043336080898976274,0.01606103126151932,0.17747869232555996
ACN,2023-07-11,294.48547505658854,296.72905959025263,291.98406651977666,295.6979675292969,1347800,0.0041087734334235,0.11030619843658392,0.1400047280216577,0.2139166466591952,0.22020264710987117,282.98906372070314,266.07084197998046,1,6.494087819688474,0,0.04490952279744923,0.016027432680975645,0.18695402915575324
ACN,2023-07-12,299.28160917599547,301.5237743731553,297.7580877949135,300.7572326660156,1788200,0.0169648499170022,0.16239753286988778,0.15060849669446982,0.2201117097909686,0.22235827910235595,283.7446173095703,266.32327224731443,1,6.5879510611643255,0,0.05995749106276183,0.01598274971779207,0.17126586331563637
ACN,2023-07-13,301.8304346264392,303.2581311344727,301.1405353204824,302.0316467285156,1822700,0.004228399046075,0.1390421986678011,0.15037230499810622,0.2166375210162844,0.21718450538295764,284.43324157714846,266.59668998718263,1,6.6399598581028645,0,0.06187182993726788,0.015991422220899425,0.17361951335732403
ACN,2023-07-14,302.85571241169447,304.599628639106,301.84003136533295,302.5682373046875,1295500,0.0017750275222669,0.09577285102921533,0.11712771387871242,0.21669873375380938,0.2171825216020527,285.1492108154297,266.8838229370117,1,6.72242745501153,0,0.06108740907767316,0.01594748043243948,0.1827381586400208
ACN,2023-07-17,302.4820212547949,307.3209080432801,301.84004903744767,306.4106140136719,2033400,0.0126192484044673,0.103429589201167,0.12630371359920023,0.19787897167438523,0.21820409651707895,285.99320129394533,267.2016711425781,1,6.464038342693608,0,0.07139125205546902,0.0159013331029326,0.16967496189514608
ACN,2023-07-18,306.16145672463574,309.2468357252697,306.0464783785505,308.9497985839844,1574200,0.0082527212662812,0.09779122558364141,0.12678279253086538,0.1941932954740977,0.21848100100231752,286.9177624511719,267.53787284851074,1,6.808477009620394,0,0.07678867960139603,0.01588641171700739,0.18175894405185267
ACN,2023-07-19,309.4959751831198,310.6362258520775,305.3757618231806,305.4715576171875,2170900,-0.0113221263814468,0.14379198646269897,0.144612031653599,0.19716843006909165,0.2171234779362694,287.93850006103514,267.83032859802245,1,6.963075255298141,0,0.06089167496682738,0.015853909666048646,0.17963666842711326
ACN,2023-07-20,303.02818363813634,303.02818363813634,297.7293836836337,299.4062194824219,2097000,-0.0200554282639213,0.21674223479810495,0.1817077202412347,0.2046905177481028,0.22198183204018443,288.8541598510742,268.10971328735354,1,6.972332096105515,0,0.03653075183957207,0.015833708613682843,0.14331689396679664
ACN,2023-07-21,300.09608868372686,303.2581098901964,299.4828319028617,301.6387634277344,3265700,0.0074289089049238,0.22604584163539257,0.17614223094623857,0.192965969514774,0.2222370717454118,289.83031982421875,268.40483390808106,1,7.04932295289512,0,0.040742609712736105,0.01586754324466749,0.1638036036169319
ACN,2023-07-24,301.45674668032694,303.612678505799,299.6074432880404,300.19195556640625,1341500,-0.0048080319027932,0.19324264254728782,0.17747869232555974,0.15811025642079715,0.2160218018842459,290.8031298828125,268.65693641662597,1,6.54221088509274,0,0.03228584811785629,0.0158328089339423,0.17456991407962155
ACN,2023-07-25,300.3644484492275,306.04652001088533,299.93325035105545,304.31219482421875,2163900,0.0136320091793106,0.21719627345942402,0.18695402915575307,0.1610401923878337,0.21721806108778927,291.7550439453125,268.88522804260253,1,5.922137196345323,0,0.04304004725710937,0.015792320130155853,0.15949604069719986
ACN,2023-07-26,303.16239590056693,305.24165626798793,301.23642052802705,303.2773742675781,1512500,-0.0034063177179704,0.20507738501482967,0.17126586331563617,0.15995845276763673,0.21590482119492865,292.6217230224609,269.1082044219971,1,5.4126115759371825,0,0.03641442315032541,0.015784487227927496,0.16826630159531586
ACN,2023-07-27,306.62135135378315,310.03251154825875,304.6570700183493,305.4906921386719,2981200,0.0072714971286921,0.12491227770456562,0.17361951335732387,0.16077228232805754,0.21387718484197812,293.4387219238281,269.36520782470706,1,4.932393615646961,0,0.041071505954733106,0.01574247354155717,0.16093344466251222
ACN,2023-07-28,306.3626859694834,308.68149383512167,300.84349164185807,302.357421875,1920900,-0.0103094768021917,0.15443604797294935,0.18273815864002063,0.1511365975054682,0.2151469207046351,294.1869451904297,269.65255950927735,1,4.78055330388652,0,0.027773077011563122,0.015709260814374168,0.15572851003323526
ACN,2023-07-31,301.83039770669114,305.0690904623415,301.83039770669114,303.1239624023437,1351400,0.0025320049691898,0.14723790623183836,0.16967496189514583,0.15118036913468824,0.2137553379725286,294.9184210205078,269.9525128936768,1,4.621921283876033,0,0.027823088681412953,0.015687147210607683,0.16349336805944437
ACN,2023-08-01,302.25201248048523,307.9436738999576,301.1117619415938,307.5508117675781,1913800,0.0144984764329639,0.15163404210935058,0.18175894405185247,0.156739092962987,0.21454508686385557,295.6345581054687,270.2975608062744,1,4.76662532205236,0,0.04030737725140452,0.01564559673328795,0.1471690876318532
ACN,2023-08-02,304.2642449759629,307.502938072926,303.4497760638524,304.49420166015625,1799700,-0.0099882703146027,0.1725025915506154,0.17963666842711307,0.1612774583079247,0.20380983258463164,296.23514465332033,270.63580238342286,1,4.640161234206433,0,0.027880071476668884,0.015645170300827578,0.14547403670748002
