date,open,high,low,close,volume,Log_Return,rolling_mean_5,rolling_vol_5,rolling_mean_10,rolling_vol_10,ma_5,ma_10,target
2021-02-19,241.3940455378072,241.4314123444081,237.3779831551373,237.4993896484375,2038400,-0.0130490956462351,0.00053635775244622,0.006358740138004819,0.0036604775411705898,0.008194511966122269,240.945751953125,239.87915649414063,-0.0065492871937881
2021-02-22,236.00505634703785,237.3873289802902,233.5767268483069,235.9490203857422,1476000,-0.0065492871937881,-0.0036474042636805205,0.0071589350701723765,0.00050462611336402,0.007912543062995176,240.07154846191406,239.9987030029297,0.0139933259934067
2021-02-23,234.9496524074312,240.899040836216,234.0436997446438,239.27394104003903,2191300,0.0139933259934067,-0.00379544650775858,0.007222186697688506,-0.0003595574451424201,0.008187002592659883,239.16746520996094,239.91371307373046,0.0119507088088479
2021-02-24,236.4907427079946,243.2713653036796,236.1264946811864,242.1505889892578,2476300,0.0119507088088479,-0.0006702462281287201,0.010857812706759309,-0.00043621796957518026,0.008031816313739407,239.00682373046874,239.80910949707032,-0.0214023175701112
2021-02-25,241.87973008794225,242.00112233077024,235.9023093551907,237.0230712890625,2157700,-0.0214023175701112,0.00037836387187027974,0.011947023709691544,0.0006151558188839898,0.0089409414718679,239.09835815429688,239.95761260986328,-0.0114132277498997
2021-02-26,238.3866957781728,238.956418497162,233.3152272712261,234.333251953125,2712800,-0.0114132277498997,-0.00301133312157596,0.015528387189670749,-0.00123748768456487,0.011341775364475785,238.37920227050782,239.6624771118164,0.0285250819767344
2021-03-01,237.228554858644,242.6455734504698,237.228554858644,241.11387634277344,1954700,0.0285250819767344,-0.00268415954230888,0.015279260281002432,-0.0031657819029947,0.011260275234831208,237.7459747314453,238.90876159667968,0.0041361940635486
2021-03-02,241.11387998133705,243.878425280072,240.1331936421829,242.1132354736328,2099800,0.0041361940635486,0.00433071429179562,0.020290751888657307,0.0002676338920185199,0.014983637723878094,238.77894592285156,238.97320556640625,-0.0196732159445215
2021-03-03,242.7389498606277,242.8323526198317,237.27523047743765,237.39663696289065,2114400,-0.0196732159445215,0.002359287905824,0.019583779079092218,0.00084452083884764,0.015013368827100504,239.3468048095703,239.17681427001952,-0.0286541802673065
2021-03-04,236.1358163305672,237.8263010355448,228.98159727132747,230.69076538085932,2590400,-0.0286541802673065,-0.003965497044849881,0.02078171648162112,-0.0017935665864898,0.016143857727490808,238.39601440429686,238.74718627929687,0.0101105369047516
2021-03-05,232.78284185627024,234.12774757452752,228.2997800416307,233.03500366210932,3236500,0.0101105369047516,-0.00541586958428894,0.022486048043190994,-0.00421360135293245,0.018261882433860815,237.12955322265626,237.75437774658204,-0.0004811209884148
2021-03-08,237.78890538572816,238.9003183582108,232.77347389082752,232.92291259765625,2856100,-0.0004811209884148,-0.0011111166533586806,0.02310268345299585,-0.00189763809783378,0.018484063014397565,236.86990356445312,237.3079391479492,0.0197722019160554
2021-03-09,235.8463050659373,240.46010874240272,235.02440622014373,237.5741424560547,2729200,0.0197722019160554,-0.006912357246388522,0.016498155913023616,-0.00129082147729645,0.018413858570175287,235.2317108154297,237.0053283691406,0.0108306489402285
2021-03-10,239.36732841134125,241.18855394449977,237.7982504231236,240.1612091064453,2046000,0.0108306489402285,-0.0037851556758871606,0.020185730463960612,-0.0007129338850315799,0.0190272843185531,234.32389221191406,236.8353485107422,0.0352657405225482
2021-03-11,242.8323949419436,250.40688404142057,242.8323949419436,248.7817840576172,2972000,0.0352657405225482,0.00231561730106284,0.01874132458198969,-0.00082493987189352,0.018947585426955457,234.876806640625,236.63641052246095,-0.0053451067625101
2021-03-12,247.4835843891917,248.66971700375564,245.35413217804927,247.45556640625,1828600,-0.0053451067625101,0.015099601459033779,0.013363943958268806,0.00484186593737242,0.02051850330042321,238.49501037597656,237.8122817993164,0.0049318753774241
2021-03-15,246.278689767078,248.9871985863208,246.0825639377325,248.6790008544922,2295700,0.0049318753774241,0.012008472725581441,0.016276516345508283,0.005448678036111381,0.02006917185906922,241.37912292480468,239.1245132446289,-0.0103440195507658
2021-03-16,249.57562139612097,249.61298820030635,245.7276671381169,246.1199188232422,2185600,-0.0103440195507658,0.013091071998749221,0.015394220590357353,0.0030893573761803504,0.01836974462525315,244.53034057617188,239.8810256958008,0.0028421946542442
2021-03-17,246.12930535088088,248.6977248585278,244.35476666428428,246.8204345703125,2626500,0.0028421946542442,0.007067827705384981,0.017826222049363342,0.00164133601474891,0.01884268130351624,246.23949584960937,240.2816940307617,0.0098652927962969
2021-03-18,249.57563856970432,253.58238064431447,246.6429570435383,249.26744079589844,4089900,0.0098652927962969,0.005470136848188121,0.01776253670562346,0.00389287707462548,0.017294370674224978,247.57134094238282,241.2240737915039,-0.0117214095464636
2021-03-19,248.76304290642696,251.3407820480431,243.88771586351072,246.3627319335937,4460500,-0.0117214095464636,0.00039004730293785983,0.008132245837164756,0.007744824380985819,0.01299504666564717,247.66847229003906,243.0817413330078,0.0053693079000087
2021-03-22,245.77442952294567,248.37086740971583,245.02726422557703,247.6890869140625,2295700,0.0053693079000087,-0.0008852132538528403,0.009620260350508876,0.0055616297358643,0.014319820838300926,247.4499053955078,244.41451416015622,0.00312462734121
2021-03-23,247.9692300491748,249.49160690705585,246.91383855861804,248.4642333984375,2160300,0.00312462734121,-0.0007977267493359204,0.009688135554944249,0.00614667262470665,0.014164175542246863,247.25192260742188,245.89113159179686,0.0056973051014308
2021-03-24,248.36150179442845,251.9759638533475,248.15602709974067,249.88385009765625,2160600,0.0056973051014308,0.0018960026290592395,0.00811498841134022,0.00448191516722211,0.013339075240426592,247.72078552246094,246.98014068603516,0.0039539743196365
2021-03-25,248.6042985137922,251.70508788417652,248.25873393684083,250.87384033203125,1714700,0.0039539743196365,0.00246702471849656,0.008296632414262307,0.00396858078334234,0.013165248804260688,248.33346862792968,247.95240478515626,0.0442750970981567
2021-03-26,250.76170982095235,262.7258686627442,250.76170982095235,262.2308654785156,3171900,0.0442750970981567,0.00128476102316448,0.007345480736622711,0.0008374041630511699,0.007320893388375348,248.65474853515624,248.16161041259767,-0.0043900433476812
2021-03-29,259.849335643162,262.7166326028261,259.4010194352994,261.0821838378906,2398700,-0.0043900433476812,0.01248406235208854,0.017802465564372663,0.00579942454911785,0.01521969697135203,251.82837524414063,249.6391403198242,-0.0035478995245617
2021-03-30,261.3156748087169,261.58650579474505,258.26157232346293,260.15753173828125,1763100,-0.0035478995245617,0.01053219210255056,0.019253427263614346,0.00486723267660732,0.015560403381949556,254.50699462890626,250.87945861816405,-0.0082912044622671
2021-03-31,260.11086420257703,260.83001144772135,257.8693400140835,258.0094299316406,2375800,-0.0082912044622671,0.009197686729396219,0.020107525252754787,0.00554684467922773,0.01495901404794007,256.845654296875,252.28321990966796,0.0075371232526173
2021-04-01,260.222936461859,260.3723752082822,257.84132235283164,259.96142578125,2301900,0.0075371232526173,0.00639998481665664,0.021631708501470667,0.004433504767576599,0.015583930920000912,258.47077026367185,253.4021194458008,0.0099737905245505
2021-04-05,260.58718629101566,264.0241917868361,260.39103191304275,262.56719970703125,2631300,0.0099737905245505,0.0071166146032527995,0.0215897289004877,0.004200687813208639,0.01551098612612496,260.2882873535156,254.47151794433594,0.001776704326374
2021-04-06,262.8473131497906,264.36034081191,261.1848467861323,263.0341186523437,1786600,0.001776704326374,0.00025635328853155956,0.008008749627377472,0.006370207820310049,0.014522257153212394,260.3555541992188,256.0919647216797,0.0033323762025228
2021-04-07,263.351721250598,264.9021160436832,262.53917129635084,263.912109375,2736300,0.0033323762025228,0.0014897028233425997,0.007577548953623485,0.00601094746294658,0.01459402986411023,260.7459411621094,257.6264678955078,0.0065255904843799
2021-04-08,265.35971482209925,266.50850888858326,264.5284958328704,265.6399230957031,1600600,0.0065255904843799,0.0028657579687594997,0.0070396619508472915,0.006031722349077859,0.014589611803776154,261.4968566894531,259.17125549316404,0.0115010879286518
2021-04-09,266.18165485234385,268.81545911990975,264.8741015465565,268.71270751953125,1787800,0.0115010879286518,0.0058291169580888995,0.0032877211859312595,0.00611455088737277,0.01458985346981457,263.0229553222656,260.7468627929687,-0.0005909633226036
2021-04-12,267.0876141728916,269.07697641333147,266.31243099830795,268.553955078125,1437500,-0.0005909633226036,0.006621909893295799,0.004163766575586183,0.0068692622482743,0.014660700363159949,264.77321166992186,262.53074951171874,-0.0081013861581227
2021-04-13,267.67596889751604,268.1055873755357,265.32234483853966,266.3870849609375,2228000,-0.0081013861581227,0.00450895912386498,0.0046854946344047224,0.0023826562061982698,0.00657932251855933,265.97056274414064,263.1630584716797,0.0003515260004219
2021-04-14,266.424534035824,268.6917216303904,265.20659758924364,266.4807434082031,1903500,0.0003515260004219,0.00253334102696564,0.0074137658683812195,0.00201152192515412,0.007088767654482165,266.6411560058594,263.69354858398435,0.0024933271927354
2021-04-15,268.18592701217426,269.0478234041908,266.45272787529257,267.14599609375,2047500,0.0024933271927354,0.0019371709865454597,0.007453195009817916,0.00240146447765248,0.006852278691591668,267.1548828125,264.32586975097655,0.0063273260196719
2021-04-16,267.15533612577985,269.31010539224343,267.0148126676599,268.8416748046875,2625500,0.0063273260196719,0.0011307183282165598,0.007039253337614123,0.00347991764315273,0.005740965528580027,267.4560974121094,265.2395263671875,-0.0014645079874528
2021-04-19,268.9728822229253,269.0946787652094,266.9211537094543,268.4482421875,1437100,-0.0014645079874528,9.596594642057969e-05,0.0052988431189162745,0.00335893791985819,0.005658117305388327,267.4818908691406,266.12755126953124,0.0071633811096295
2021-04-20,267.8767113703614,270.6591902293388,267.7174609799575,270.3781433105469,1889800,0.0071633811096295,-7.874298654926031e-05,0.005341384291943996,0.00221510806865786,0.005318254842498145,267.46074829101565,266.7156555175781,0.0073187315275952
2021-04-21,271.38053469482475,272.76707065757284,269.61923146467933,272.3642272949219,1585900,0.0073187315275952,0.0029742104670011796,0.0037284205313790593,0.00275377574698341,0.005537208389089483,268.2589599609375,267.45005798339844,-0.0019277196560273
2021-04-22,272.61727349815084,274.76269398255045,270.8934520550892,271.8396911621094,1460400,-0.0019277196560273,0.004367651572435839,0.003804355316553962,0.0031524112794906493,0.0057238393351533995,269.43565673828124,268.29526977539064,0.0054302166127924
2021-04-23,271.8677314327078,274.3972678998176,271.4086786317051,273.3198547363281,1505300,0.0054302166127924,0.003483442202683299,0.004746102439749923,0.00230708026544993,0.005794102152213461,270.3743957519531,268.9152465820313,-0.0076382865767349
2021-04-26,273.18880009984434,273.9101731119574,270.60305339081555,271.2401123046875,1420700,-0.0076382865767349,0.0033040203213073995,0.004627181859840402,0.0016999931338639901,0.004985347793866281,271.27003173828126,269.37596130371094,0.0025177560178333
2021-04-27,271.7552610519089,272.5234938882272,269.8815391627778,271.92388916015625,1270900,0.0025177560178333,0.00206926460345098,0.006614668500041128,0.00099526080845086,0.0057799629333240244,271.8284057617187,269.6445770263672,6.901807316736336e-05
2021-04-28,272.3642563962075,273.0481752824811,271.52108713593014,271.9426574707031,1159900,6.901807316736336e-05,0.0011401395850917397,0.006019761468141704,0.00205717502604646,0.004818530564027455,272.13755493164064,270.19825744628906,0.007790010644409
2021-04-29,273.63838974447907,274.7626345510451,272.2518535525451,274.0693664550781,1247800,0.007790010644409,-0.00030980310579382757,0.004934844131286476,0.0020289242333210063,0.004830455230053628,272.05324096679686,270.74444885253905,-0.0088238725167676
2021-04-30,272.411129157943,272.551681214827,270.15329016604096,271.6616516113281,1969200,-0.0088238725167676,0.0016337429542934323,0.005947966433715439,0.0025585925784883663,0.005165791759627931,272.4991760253906,271.43678588867186,0.0075585836752926
2021-05-03,274.4348040628399,274.8938855922544,272.9733025606532,273.7228088378906,1300400,0.0075585836752926,-0.001217074871618567,0.00699689067558999,0.0010434727248444166,0.006078833209675863,272.16753540039065,271.7187835693359,-0.001952883349089
2021-05-04,272.52361816970256,273.5073111738082,270.89345994104787,273.18878173828125,1810700,-0.001952883349089,0.0018222991787869326,0.006808398610967431,0.0019457818911189566,0.006329691969400931,272.66407470703126,272.246240234375,-0.0071586125448455
2021-05-05,273.88206841254373,274.34112136654824,270.8653734489241,271.2401123046875,1553800,-0.0071586125448455,0.0009281713054024728,0.0069854882831710706,0.0010341554452471067,0.0061486278968885255,272.91705322265625,272.5273040771484,0.0056481754478769
2021-05-06,271.20253908421955,272.79518566802165,269.4505849559431,272.7764587402344,1863200,0.0056481754478769,-0.0005173548182000999,0.007896176069962048,-0.0004135789619969634,0.006208567796870559,272.77654418945315,272.414892578125,0.001270346167381
2021-05-07,273.75090917315083,275.5215623303417,272.66414653153385,273.1231994628906,1394200,0.001270346167381,-0.0009457218575065202,0.007373641180619407,0.0003440105483934566,0.0064603891576695965,272.51796264648436,272.5085693359375,-0.0031610740256997
2021-05-10,272.27057771152994,275.5308647448016,271.8677342863916,272.2611999511719,1620700,-0.0031610740256997,0.0010731218793232,0.005915010282204411,-7.197649614768342e-05,0.006226179548701592,272.8102722167969,272.48890380859376,-0.0091953635463715
2021-05-11,270.22818725927795,270.2469141864861,266.6025397888572,269.7691345214844,1541700,-0.0091953635463715,-0.0010708096608752602,0.004817529827727611,0.00037574475895583656,0.005765575407757123,272.5179504394531,272.5910125732422,-0.0301782018282393
2021-05-12,267.2208679710238,267.29580426960234,261.515388026175,261.7496032714844,2116600,-0.0301782018282393,-0.00251930570033176,0.006074001821893621,-0.0007955671974646434,0.006433203133478825,271.8340209960937,272.375537109375,0.0210026520772503
2021-05-13,263.3703483157224,269.1133105710056,263.3703483157224,267.30517578125,1698200,0.0210026520772503,-0.007123223557010519,0.014009684698370864,-0.0038202891876053095,0.011272272776785894,269.9359191894531,271.3562316894531,0.0100434058589531
2021-05-14,268.74793800912187,275.9055699131001,268.52310051374394,270.0033569335937,1285600,0.0100434058589531,-0.00405232823113584,0.018478969928884967,-0.0024990250443211793,0.013364543320436155,268.84166259765624,270.6798126220703,-0.0041725954038519
2021-05-17,269.47869407967096,270.3312123738852,268.0359202289454,268.87908935546875,1500000,-0.0041725954038519,-0.00229771629282142,0.01949906959348337,-0.0006122972067491095,0.013700002520508023,268.21769409179683,270.51398315429685,-0.0139996093996642
2021-05-18,267.7643133624643,268.5981336040832,264.9631073553029,265.14111328125,1438400,-0.0139996093996642,-0.0025000205684518597,0.01951550671935267,-0.0017854151146635595,0.013422042377134789,267.54127197265626,270.0296112060547,-0.0072347822952
2021-05-19,262.2554540620516,263.32348916756337,259.39803987115727,263.22979736328125,1625200,-0.0072347822952,-0.0034608697391104006,0.020038817206259867,-0.0029900877197210794,0.01396824625009986,266.61566772460935,269.22484436035154,0.0105507014031407
2021-05-20,263.9138212550977,267.1272484283885,263.8013738907139,266.0217590332031,2094700,0.0105507014031407,0.0011278141674974595,0.014154180143600604,-0.0029977046947565296,0.013970792478791816,266.9117065429688,268.42381286621094,-0.0020093591558193
2021-05-21,267.0054731979897,269.0103701238026,264.82259892685727,265.4877624511719,2210200,-0.0020093591558193,-0.0009625759673244604,0.010877686214079332,-0.0025074520992301496,0.014387695246856468,266.6550231933594,267.7483428955078,0.0051736713803124
2021-05-24,267.1927752403129,267.9797350688762,266.26526338569266,266.8648681640625,1231300,0.0051736713803124,-0.00337312897027894,0.009002867871836524,-0.0028354226315501795,0.014329273303990558,265.751904296875,266.98479919433595,0.0039943548565913
2021-05-25,267.7549469473691,268.12971433834093,265.7032184219707,267.9329528808594,1761300,0.0039943548565913,-0.00150387561344608,0.009735818259978064,-0.0020019480909489696,0.014548941926958681,265.34906005859375,266.445166015625,-0.0071586670810843
2021-05-26,267.8486212864529,268.71989537296,265.4408810514625,266.0217590332031,1873200,-0.0071586670810843,0.00209491723780502,0.006864314501095932,-0.0006829762506526894,0.01442166178094439,265.9074279785156,266.2615478515625,-0.0138300804802695
2021-05-27,266.2278733134051,267.26777557469933,261.524811552329,262.36798095703125,7166300,-0.0138300804802695,0.0021101402806281604,0.006838487130668958,0.0016189772240628106,0.010492512137374907,266.4658203125,266.6887634277344,0.0075062388471975
2021-05-28,264.7101486371391,266.9305339323327,264.2885782069666,264.34478759765625,2005700,0.0075062388471975,-0.0027660160960538797,0.00792184772858103,-0.0018642960316891694,0.009021270580454497,265.7350646972656,266.1950439453125,-0.0045468919058816
2021-06-01,267.54879917286473,267.54879917286473,262.89259803479825,263.14556884765625,1670800,-0.0045468919058816,-0.0008628964954505196,0.009190484978528628,-0.0021180127328647297,0.008678323852036537,265.5064697265625,265.6291870117187,0.003270051208613
2021-06-02,263.304830901097,265.24414046217385,263.304830901097,264.0074768066406,2089800,0.003270051208613,-0.0028070091526893196,0.008603688989431296,-0.0021554423830676996,0.008688970519671524,264.7626098632812,265.0558349609375,-0.0077301851718978
2021-06-03,262.3211519127753,263.06128031107835,259.8665799943951,261.9745178222656,1540600,-0.0077301851718978,-0.0029518698822849796,0.008465533710297367,-0.00042847632223997934,0.0077374374804102435,263.9775146484375,264.9424713134766,0.0125798116923234
2021-06-04,263.5577256209182,265.5438662325578,263.42655136620806,265.2909240722656,1146200,0.0125798116923234,-0.0030661735004476796,0.008540065452767632,-0.00047801660990975936,0.007787283491521511,263.16806640625,264.816943359375,-0.0034665810394551
2021-06-07,265.2909980363005,266.30279555028864,263.314206041199,264.37286376953125,1404000,-0.0034665810394551,0.0022158049340709,0.008384055552338308,-0.00027510558099148945,0.00812566980280916,263.7526550292969,264.7438598632813,-0.0026259865785083
2021-06-08,264.1947970160977,265.5813615626032,263.1829997351054,263.6795349121094,1321400,-0.0026259865785083,2.124095674038021e-05,0.008083777182245323,-0.0004208277693550694,0.00817315468997892,263.7582702636719,264.6323699951172,0.0023422099086108
2021-06-09,265.22536342429186,265.3846137886512,263.7638625041268,264.2978515625,1166500,0.0023422099086108,0.00040542202221504004,0.00785480449225546,-0.0012007935652371393,0.0079490387712912,263.8650634765625,264.3138366699219,0.0074518621299451
2021-06-10,265.62828265545784,266.73377212522564,264.9256366820183,266.27471923828125,2007200,0.0074518621299451,0.0002198537622146,0.007780820706904166,-0.0013660080600351894,0.007845559994781016,263.9231384277344,263.95032653808596,0.0037225661914785
2021-06-11,267.00547172647146,267.5394895317015,266.01240103116885,267.2677917480469,1473100,0.0037225661914785,0.00325626322258318,0.0068037599423755495,9.504486106775056e-05,0.008005751296938842,264.7831787109375,263.9756225585937,0.0015058597642969
2021-06-14,267.6986674320276,267.79235925522755,265.30030542990573,267.6705627441406,1672400,0.0015058597642969,0.0014848141224142,0.004548717408035326,0.0018503095282425505,0.006370668368635978,265.1785522460938,264.4656036376953,0.0016787806044455
2021-06-15,268.7386320955112,269.7691850997486,267.3520672724705,268.12030029296875,1408200,0.0016787806044455,0.0024793022831646,0.0036504251667905225,0.0012502716199524905,0.0060534415687209416,265.8380920410156,264.7981811523438,-0.0078932184927733
2021-06-16,269.32879432936966,269.32879432936966,265.1597516945143,266.0122985839844,2350600,-0.0078932184927733,0.00334025571975536,0.0024583059253498706,0.0018728388709852001,0.005700857719259969,266.7262451171875,265.295654296875,0.0029190923412375
2021-06-17,264.6632829272271,267.40827931846604,264.6632829272271,266.7899475097656,1872100,0.0029190923412375,0.00129317003947854,0.005666019780694209,0.0007565119008465704,0.006441702877780301,267.0691345214844,265.4961364746094,-0.0124380325664108
2021-06-18,264.98176254567505,266.0685247395833,263.07055809495847,263.4921569824219,3134000,-0.0124380325664108,0.00038661608173702,0.004717522000361257,0.0018214396521601007,0.0057229735811210325,267.17218017578125,265.97767944335936,0.0152083303949708
2021-06-21,266.03107630052733,269.3475726790941,264.2042142663608,267.5300598144531,1959400,0.0152083303949708,-0.00284550366984084,0.006894383849674797,-0.0006803447737133196,0.005960728566152181,266.41705322265625,265.797802734375,0.000350138462238
2021-06-22,267.7174406086764,268.5231274417294,265.796858173959,267.6237487792969,2019800,0.000350138462238,-0.00010500954370606004,0.01071896840994427,0.0011871463697292705,0.007670898974791699,266.3889526367187,266.1135223388672,0.0001401350806407
2021-06-23,269.5818088965199,270.1907629552026,267.55818528416694,267.6612548828125,2161300,0.0001401350806407,-0.0003707379721475601,0.01068009046684291,0.0014847588738039004,0.007563502180160218,266.2896423339844,266.50794372558596,0.0203035582159637
2021-06-24,278.4632917330668,278.997280939816,271.2681752913844,273.1512756347656,3003900,0.0203035582159637,0.0012359327425352398,0.009836458377962695,0.0012645513910068905,0.0075678190354277735,266.61943359375,266.8442840576172,0.0105762091050538
2021-06-25,273.87260897176753,276.58015143436245,272.0832293248408,276.0555114746094,4233600,0.0105762091050538,0.00471282591748048,0.01310840415435743,0.0025497209996087505,0.009563421761231001,267.89169921875,267.5319396972656,-0.0025825436338481
2021-06-28,275.84941892177943,277.1891235998323,274.0319058741926,275.343505859375,1662400,-0.0025825436338481,0.0093156742517734,0.008966845733356252,0.003235085290966281,0.00989659327127134,270.4043701171875,268.41071166992185,0.0085712392005738
2021-06-29,276.1772469937803,278.8566555827478,275.99924112632,277.71368408203125,2060700,0.0085712392005738,0.005757499446009621,0.009554559674746105,0.0028262449511517805,0.010059081615595565,271.96705932617186,269.1780059814453,-0.0055474825021817
2021-06-30,277.3015539991807,278.23841525512927,275.24047639053583,276.1773376464844,1595300,-0.0055474825021817,0.00740171959367678,0.009087336263184661,0.0035154908107646104,0.010206772220725207,273.98504638671875,270.13734436035156,0.0175191105436695
2021-07-01,276.82374743459127,281.11455899203816,276.37404378255206,281.058349609375,3104100,0.0175191105436695,0.0062641960771123,0.010473778544136995,0.003750064409823771,0.009938882018822722,275.6882629394531,271.1538482666016,0.0160046294223891
2021-07-02,281.0583685228857,285.90195365368714,281.0583685228857,285.5927734375,2280100,0.0160046294223891,0.00570730654265346,0.009576258776033747,0.00521006623006697,0.01083519187012992,277.269677734375,272.5806884765625,0.0018353996334125
2021-07-06,285.61151853969216,287.4758919445369,282.6416842675081,286.117431640625,1856200,0.0018353996334125,0.006792990606120519,0.010526799436216358,0.00805433242894696,0.009314153787797297,279.1771301269531,274.79075012207034,0.0136910392077649
2021-07-07,286.5109312287254,290.2302717541376,285.93008179399783,290.0616149902344,1889900,0.0136910392077649,0.00767657925957264,0.0096957135749078,0.006717039352791131,0.009131101050480692,281.3319152832031,276.6494873046875,-0.0014869953841183
2021-07-08,285.7707519184689,289.7149293059477,283.55039559485425,289.630615234375,1867700,-0.0014869953841183,0.008700539261010859,0.010076684580533611,0.00805112942734382,0.009071900090717575,283.80150146484374,278.8932739257813,0.0111620332646073
2021-07-09,290.98914215521137,296.2542983880861,290.5956478067619,292.881591796875,2054000,0.0111620332646073,0.00951263668462354,0.008712641898361852,0.00788841638086792,0.009242544017952945,286.4921569824219,281.0902099609375,-0.003364465217515
2021-07-12,292.15079990317446,292.46932928761964,291.110897670786,291.8978576660156,1456900,-0.003364465217515,0.008241221228811099,0.0076513873662304496,0.0069742638857322806,0.00828013454122114,288.8568054199219,283.06324157714846,0.0033963491948502
