date,open,high,low,close,volume
2022-05-31,40.46939914289776,41.24411373341928,40.4566961636357,40.84088134765625,36912300
2022-06-01,40.7996101062686,40.9329623400975,39.58673702062412,39.83121490478516,28534800
2022-06-02,39.86930781064796,40.49161930947733,39.47559905278651,40.48527145385742,23214300
2022-06-03,40.2185671532626,40.45669715017876,39.71690846743743,39.78993606567383,18302700
2022-06-06,39.94868693980104,40.10108999235173,39.55815389054143,39.64705657958984,19855500
2022-06-07,38.4944996441836,39.20888947427542,38.3801946551952,39.1707878112793,47707800
2022-06-08,38.84693359059853,39.3422443425827,38.71993288338839,38.83105850219727,22522800
2022-06-09,38.73580965955141,39.481949747645615,38.41512849958359,38.424652099609375,19880100
2022-06-10,38.02142808729896,38.97077243082321,37.8912479678997,38.64056396484375,25238100
2022-06-13,38.01824517861928,38.494505133258855,37.811865380465456,37.91346740722656,24897900
2022-06-14,37.82456259705189,38.10079422725748,37.51975653391982,37.92934036254883,21544200
2022-06-15,38.09127854878173,38.23097863158756,37.4340373861964,37.90394592285156,25914000
2022-06-16,37.57691176517759,38.65960815354123,37.53881009612238,38.29765319824219,30706800
2022-06-17,38.10714114885421,38.38019336830548,37.4562516898639,37.55785369873047,36838800
2022-06-21,37.56103926608649,38.983467762224166,37.53563694043919,38.78978729248047,23916600
2022-06-22,38.76755931000677,39.13268998774949,38.28812363206073,38.31987380981445,20235000
2022-06-23,38.65642721218353,39.35811771639062,38.48180124737698,39.25016784667969,18040800
2022-06-24,39.39939849926258,39.78675575956184,39.10411602885107,39.28192138671875,31845900
2022-06-27,39.3009705847628,39.605780304257166,38.986640898347744,39.4089241027832,19889100
2022-06-28,39.58037988317146,39.869310893104775,38.82788823269257,38.85329055786133,15399000
2022-06-29,39.01839291690099,39.16444811093816,38.40878071633369,38.710411071777344,19111500
2022-06-30,38.38019663805823,38.7548581654438,38.06586698603717,38.60245513916016,19166100
2022-07-01,38.71675766223407,39.02791157924893,38.46910046610759,38.93583679199219,17460900
2022-07-05,38.80248532545573,39.53275031627022,38.61198062490087,39.45019912719727,18218100
2022-07-06,39.52322681943628,40.094740975133725,39.46607794736923,39.72960662841797,21300000
2022-07-07,39.7486586492162,39.85661217412432,39.40892661717782,39.78993606567383,17487300
2022-07-08,39.94867888055629,40.19951180622296,39.73595125230918,39.81532669067383,14751000
2022-07-11,39.69468692566016,40.11062235362731,39.56768618242344,39.83121490478516,11532900
2022-07-12,39.72325519362466,40.36461750922479,39.59942659267663,39.71055221557617,13732200
2022-07-13,39.51052653257472,40.15188889067793,39.34224839803007,39.805809020996094,12689100
2022-07-14,39.42161911226479,40.7424489728878,39.41527125715743,40.58369445800781,20905500
2022-07-15,40.89485625266656,41.36158897925469,40.65672627236543,40.98058319091797,21184200
2022-07-18,40.847228530188005,41.37111740885042,40.723403553027104,40.88533020019531,14243700
2022-07-19,41.08217742635522,41.263154868968655,40.83134814852182,41.13615417480469,16995300
2022-07-20,41.437791162553744,41.69179622555968,41.1171099976072,41.47906494140625,18564900
2022-07-21,41.4917693567706,42.08868218390187,41.4346168530242,42.08550643920898,18764700
2022-07-22,42.08232827397923,42.35220842014841,41.66639294893971,41.9775505065918,13616400
2022-07-25,42.034705818441,42.133132103391,41.739423330015775,41.91722869873047,20535300
2022-07-26,38.45957013303581,38.95488080499708,38.11983820913135,38.72945022583008,95391600
2022-07-27,38.49450481890652,40.25031732761652,38.42782871648748,40.19316482543945,42159600
2022-07-28,40.091571865885285,41.43780083070251,40.091571865885285,41.19649505615234,33262200
2022-07-29,40.74244810466474,41.99342246385048,40.64401820006333,41.9267463684082,30141900
2022-08-01,41.6124203431399,42.61891335087598,41.59336950941706,42.08232879638672,24996300
2022-08-02,42.276004938209,42.453810294409166,41.72036955883961,42.12677764892578,19695000
2022-08-03,41.961673194114,42.20932674916373,41.23140823918304,41.43461227416992,32003100
2022-08-04,41.48859702324327,41.52987080691876,39.79311257535849,39.86931228637695,53106000
2022-08-05,39.85025519735651,40.26301477079842,39.72643023218385,40.18998718261719,32007000
2022-08-08,40.21221510560349,40.70752588359031,40.19951576093075,40.51702117919922,18175200
2022-08-09,40.60591480281967,40.94882246753076,40.39000782366131,40.91707229614258,19325100
2022-08-10,41.27586737168527,41.32349264718116,40.7646814208297,41.002811431884766,25251000
2022-08-11,41.35996008348273,41.57361785458552,41.00918340701248,41.39822769165039,23854500
2022-08-12,41.45562285092044,42.36126884074356,41.39822509167374,42.16355895996094,26625000
2022-08-15,41.97541351532621,42.59405975127535,41.88931322837041,42.28473663330078,26516100
2022-08-16,44.29373793082555,44.9410830381814,44.06732552719578,44.44361877441406,91773300
2022-08-17,44.18849986294314,45.51189248671072,44.13428803603807,44.49144744873047,41792100
2022-08-18,44.49464142862459,44.778455265150015,44.16618813153109,44.34795379638672,19197600
2022-08-19,44.3001207529336,44.34795343809864,43.65915109364221,43.69422912597656,22918800
2022-08-22,43.4327399134902,43.598561339298726,42.87149142724643,42.91294860839844,18667200
2022-08-23,42.925710064050776,43.03732332367344,42.47926432436076,42.7311897277832,16955100
2022-08-24,42.84279093280094,43.14254896751,42.60362387984567,43.040504455566406,15766500
2022-08-25,43.139358411639,43.36577080780459,43.05963362953307,43.3275032043457,19414500
2022-08-26,43.4040391876262,43.63364118239169,41.9371482998575,41.965850830078125,21331800
2022-08-29,41.7203103236724,42.6897333967797,41.64377509846373,42.37403106689453,17381700
2022-08-30,42.52071266912447,42.619567604642775,42.010490115417504,42.24646759033203,14468100
2022-08-31,42.34214082489741,42.66422229313378,42.07108527092049,42.268798828125,22460700
2022-09-01,42.26560814187715,43.094719011705934,42.2209613804232,42.884254455566406,21741900
2022-09-02,43.00224760097497,43.26373444732237,42.2337239940212,42.41230010986328,17234400
2022-09-06,42.42824444137162,42.6100137831033,41.68523379171925,42.20183563232422,21899700
2022-09-07,42.43143263093677,43.35940216806381,42.32938809657644,43.28605651855469,17058900
2022-09-08,43.177631283209855,43.6464003988976,43.01180983317351,43.50608825683594,16956000
2022-09-09,43.46462879794899,43.84729391124185,43.41041696413756,43.6368293762207,16140600
2022-09-12,43.71336189493242,44.08646193954587,43.67828386342861,44.0290641784668,14284500
2022-09-13,43.643208913014,43.990799677109,42.98948821961899,43.12023162841797,17687400
2022-09-14,43.250979104701145,43.53797890554804,42.76307980820147,43.02456665039063,19934700
2022-09-15,43.066015364011065,43.09790381900704,42.40272601165556,42.56217193603516,20189400
2022-09-16,42.09340970174389,42.90657638394927,41.86380767945278,42.4728889465332,41874300
2022-09-19,42.35489444010679,42.97353705217479,42.2432811952936,42.83641815185547,16853100
2022-09-20,42.56536506401076,42.69292255497693,42.26561061681085,42.58768844604492,13963500
2022-09-21,43.19038812840558,43.83135417478293,42.928897658791854,42.97673034667969,24903600
2022-09-22,42.91294885099989,42.96078153378433,42.36126908777994,42.536659240722656,16744500
2022-09-23,42.37083909356227,42.46969403751545,41.06339049490442,41.47475814819336,27195300
2022-09-26,41.057018709487,42.13805133862827,40.9039519164599,41.87337493896485,23011200
2022-09-27,42.16674969910773,42.54941481911269,41.55129301211158,41.75857162475586,17171700
2022-09-28,41.90526889237693,42.61958068682642,41.36634729503802,42.44738006591797,16838400
2022-09-29,42.57174307844434,42.769456636749446,41.97542012649555,42.17313003540039,15241500
2022-09-30,42.16993929626514,42.20820325370542,41.35995864868164,41.35995864868164,19602300
2022-10-03,41.53216095090889,42.34532755825532,41.458815309659606,42.26241683959961,17574900
2022-10-04,42.68654136213977,43.113853279874505,42.53028864357275,42.81090927124024,16134300
2022-10-05,42.654649552813865,42.92889465680656,42.256036549489615,42.38678359985352,14553900
2022-10-06,42.43781695941913,42.88426276405311,41.95948269008285,41.99137115478516,14200500
2022-10-07,41.873368908849145,41.98178892408815,40.84016546765604,40.99642181396485,17080500
2022-10-10,41.30574746366554,41.43330493867262,40.90713445984333,41.2387809753418,11411700
2022-10-11,41.299373382907085,42.66740949701583,41.28342915274873,42.30706405639648,21276000
2022-10-12,42.41548944863643,42.976734401486894,41.76495461366417,41.828731536865234,16947600
2022-10-13,41.22602521743909,42.393158017934816,40.935835892682526,42.18269348144531,20545500
2022-10-14,42.23372025236844,42.482452421848194,41.47157221565185,41.592750549316406,16641000
2022-10-17,41.76175859408251,42.358085141965226,41.64376984460516,41.89250564575195,17812500
2022-10-18,42.54942068262758,43.0819667278334,42.51753222234944,42.77583312988281,16842300
2022-10-19,42.83641713021766,42.96397095050508,42.40272611256098,42.65464782714844,11339400
2022-10-20,42.72480966011452,43.17763089246988,42.61957555452061,42.7598876953125,12754800
2022-10-21,42.98948617026465,43.81859699403622,42.73118529128737,43.62407302856445,18134700
